G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
70,Tue Mar 25 2008,7:30p EST,,Box Score,@,Chicago Bulls,L,,94,103,30,40,L 1,
71,Wed Mar 26 2008,7:00p EST,,Box Score,,Milwaukee Bucks,W,,115,96,31,40,W 1,
72,Fri Mar 28 2008,7:30p EST,,Box Score,,Chicago Bulls,W,,106,103,32,40,W 2,
73,Sun Mar 30 2008,4:00p EST,,Box Score,,New York Knicks,W,,114,109,33,40,W 3,
74,Mon Mar 31 2008,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,116,99,34,40,W 4,
75,Wed Apr 2 2008,7:00p EST,,Box Score,,Toronto Raptors,W,OT,127,120,35,40,W 5,
76,Fri Apr 4 2008,7:30p EST,,Box Score,,Philadelphia 76ers,L,,104,109,35,41,L 1,
77,Sat Apr 5 2008,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,92,85,36,41,W 1,
78,Tue Apr 8 2008,7:00p EST,,Box Score,@,Indiana Pacers,L,,98,112,36,42,L 1,
79,Fri Apr 11 2008,7:30p EST,,Box Score,@,New York Knicks,W,,116,104,37,42,W 1,
80,Sat Apr 12 2008,7:00p EST,,Box Score,,Boston Celtics,L,,89,99,37,43,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 15 2008,7:00p EST,,Box Score,,Orlando Magic,L,,105,121,37,44,L 2,
82,Wed Apr 16 2008,7:30p EST,,Box Score,@,Miami Heat,L,,99,113,37,45,L 3,
