G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
28,Sun Feb 12 2012,7:00p EST,,Box Score,,Miami Heat,L,,87,107,18,10,L 1,
29,Tue Feb 14 2012,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,78,86,18,11,L 2,
30,Wed Feb 15 2012,7:00p EST,,Box Score,@,Phoenix Suns,W,,101,99,19,11,W 1,
31,Sat Feb 18 2012,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,77,97,19,12,L 1,
32,Mon Feb 20 2012,3:00p EST,,Box Score,@,Chicago Bulls,L,,79,90,19,13,L 2,
33,Wed Feb 22 2012,7:30p EST,,Box Score,@,New York Knicks,L,,82,99,19,14,L 3,
34,Thu Feb 23 2012,7:30p EST,,Box Score,,Orlando Magic,W,,83,78,20,14,W 1,
35,Wed Feb 29 2012,7:30p EST,,Box Score,,Golden State Warriors,L,,82,85,20,15,L 1,
36,Fri Mar 2 2012,7:30p EST,,Box Score,,Milwaukee Bucks,W,,99,94,21,15,W 1,
37,Sat Mar 3 2012,7:00p EST,,Box Score,,Oklahoma City Thunder,W,,97,90,22,15,W 2,
38,Tue Mar 6 2012,7:00p EST,,Box Score,@,Indiana Pacers,W,,101,96,23,15,W 3,
39,Wed Mar 7 2012,7:30p EST,,Box Score,@,Miami Heat,L,,86,89,23,16,L 1,
40,Fri Mar 9 2012,7:30p EST,,Box Score,@,Detroit Pistons,L,,85,86,23,17,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sun Mar 11 2012,6:00p EST,,Box Score,@,Sacramento Kings,W,,106,99,24,17,W 1,
42,Tue Mar 13 2012,7:00p EST,,Box Score,@,Denver Nuggets,L,OT,117,118,24,18,L 1,
43,Wed Mar 14 2012,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,82,96,24,19,L 2,
44,Fri Mar 16 2012,7:30p EST,,Box Score,,Washington Wizards,W,,102,88,25,19,W 1,
45,Sun Mar 18 2012,3:00p EST,,Box Score,@,Cleveland Cavaliers,W,,103,87,26,19,W 2,
46,Mon Mar 19 2012,7:30p EST,,Box Score,,Boston Celtics,L,,76,79,26,20,L 1,
47,Wed Mar 21 2012,7:30p EST,,Box Score,,Cleveland Cavaliers,W,OT,103,102,27,20,W 1,
48,Fri Mar 23 2012,7:30p EST,,Box Score,,New Jersey Nets,W,,93,84,28,20,W 2,
49,Sat Mar 24 2012,7:00p EST,,Box Score,@,Washington Wizards,W,,95,92,29,20,W 3,
50,Sun Mar 25 2012,6:00p EST,,Box Score,,Utah Jazz,W,4OT,139,133,30,20,W 4,
51,Tue Mar 27 2012,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,101,108,30,21,L 1,
52,Wed Mar 28 2012,7:30p EST,,Box Score,,Chicago Bulls,L,,77,98,30,22,L 2,
53,Fri Mar 30 2012,7:30p EST,,Box Score,,New York Knicks,W,,100,90,31,22,W 1,
54,Sat Mar 31 2012,7:30p EST,,Box Score,@,Philadelphia 76ers,L,,90,95,31,23,L 1,
55,Wed Apr 4 2012,7:30p EST,,Box Score,,Charlotte Bobcats,W,,120,93,32,23,W 1,
56,Fri Apr 6 2012,7:30p EST,,Box Score,,Detroit Pistons,W,,101,96,33,23,W 2,
57,Sat Apr 7 2012,8:00p EST,,Box Score,@,Charlotte Bobcats,W,,116,96,34,23,W 3,
58,Wed Apr 11 2012,8:00p EST,,Box Score,@,Boston Celtics,L,OT,86,88,34,24,L 1,
59,Fri Apr 13 2012,7:00p EST,,Box Score,@,Orlando Magic,W,,109,81,35,24,W 1,
60,Sun Apr 15 2012,6:00p EST,,Box Score,,Toronto Raptors,L,,86,102,35,25,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Apr 16 2012,7:00p EST,,Box Score,@,Toronto Raptors,W,,109,87,36,25,W 1,
62,Wed Apr 18 2012,7:30p EST,,Box Score,,Detroit Pistons,W,,116,84,37,25,W 2,
63,Fri Apr 20 2012,7:00p EST,,Box Score,,Boston Celtics,W,,97,92,38,25,W 3,
64,Sun Apr 22 2012,1:00p EST,,Box Score,,New York Knicks,L,,112,113,38,26,L 1,
65,Tue Apr 24 2012,7:30p EST,,Box Score,,Los Angeles Clippers,W,,109,102,39,26,W 1,
66,Thu Apr 26 2012,8:00p EST,,Box Score,,Dallas Mavericks,W,,106,89,40,26,W 2,
