G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
69,Sun Mar 14 2010,6:00p EST,,Box Score,,Toronto Raptors,W,,109,98,41,28,W 4,
70,Fri Mar 19 2010,7:00p EST,,Box Score,,Washington Wizards,W,,76,74,42,28,W 5,
71,Sun Mar 21 2010,7:30p EST,,Box Score,@,Phoenix Suns,L,,87,93,42,29,L 1,
72,Thu Mar 25 2010,7:30p EST,,Box Score,,Dallas Mavericks,W,,101,89,43,29,W 1,
73,Sat Mar 27 2010,7:00p EST,,Box Score,@,New Orleans Hornets,W,,112,101,44,29,W 2,
74,Sun Mar 28 2010,6:00p EST,,Box Score,@,Oklahoma City Thunder,W,,92,87,45,29,W 3,
75,Wed Mar 31 2010,7:00p EST,,Box Score,,New York Knicks,W,,118,90,46,29,W 4,
76,Thu Apr 1 2010,8:30p EST,,Box Score,@,Denver Nuggets,L,,92,109,46,30,L 1,
77,Sat Apr 3 2010,7:00p EST,,Box Score,@,Sacramento Kings,W,,98,87,47,30,W 1,
78,Wed Apr 7 2010,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,93,85,48,30,W 2,
79,Fri Apr 9 2010,7:00p EST,,Box Score,,Dallas Mavericks,L,,77,83,48,31,L 1,
80,Sun Apr 11 2010,12:30p EST,,Box Score,@,Los Angeles Lakers,W,,91,88,49,31,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 12 2010,7:00p EST,,Box Score,,Oklahoma City Thunder,W,,103,95,50,31,W 2,
82,Wed Apr 14 2010,7:30p EST,,Box Score,,Golden State Warriors,L,,116,122,50,32,L 1,
