G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
46,Fri Mar 16 2012,7:00p EST,,Box Score,,Portland Trail Blazers,L,,89,100,36,10,L 1,
47,Sat Mar 17 2012,7:00p EST,,Box Score,,Philadelphia 76ers,W,,89,80,37,10,W 1,
48,Mon Mar 19 2012,8:00p EST,,Box Score,@,Orlando Magic,W,,85,59,38,10,W 2,
49,Wed Mar 21 2012,7:00p EST,,Box Score,@,Toronto Raptors,W,,94,82,39,10,W 3,
50,Sat Mar 24 2012,7:00p EST,,Box Score,,Toronto Raptors,W,OT,102,101,40,10,W 4,
51,Mon Mar 26 2012,7:00p EST,,Box Score,,Denver Nuggets,L,,91,108,40,11,L 1,
52,Wed Mar 28 2012,7:30p EST,,Box Score,@,Atlanta Hawks,W,,98,77,41,11,W 1,
53,Fri Mar 30 2012,7:00p EST,,Box Score,,Detroit Pistons,W,,83,71,42,11,W 2,
54,Sun Apr 1 2012,12:00p EST,,Box Score,@,Oklahoma City Thunder,L,,78,92,42,12,L 1,
55,Mon Apr 2 2012,7:00p EST,,Box Score,,Houston Rockets,L,,93,99,42,13,L 2,
56,Thu Apr 5 2012,8:30p EST,,Box Score,,Boston Celtics,W,,93,86,43,13,W 1,
57,Sun Apr 8 2012,1:00p EST,,Box Score,@,New York Knicks,L,OT,99,100,43,14,L 1,
58,Tue Apr 10 2012,8:30p EST,,Box Score,,New York Knicks,W,,98,86,44,14,W 1,
59,Thu Apr 12 2012,7:00p EST,,Box Score,,Miami Heat,W,OT,96,86,45,14,W 2,
60,Sun Apr 15 2012,6:00p EST,,Box Score,@,Detroit Pistons,W,OT,100,94,46,14,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Apr 16 2012,7:00p EST,,Box Score,,Washington Wizards,L,,84,87,46,15,L 1,
62,Wed Apr 18 2012,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,100,68,47,15,W 1,
63,Thu Apr 19 2012,8:00p EST,,Box Score,@,Miami Heat,L,,72,83,47,16,L 1,
64,Sat Apr 21 2012,7:00p EST,,Box Score,,Dallas Mavericks,W,,93,83,48,16,W 1,
65,Wed Apr 25 2012,7:00p EST,,Box Score,@,Indiana Pacers,W,,92,87,49,16,W 2,
66,Thu Apr 26 2012,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,107,75,50,16,W 3,
