G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
50,Thu Mar 29 2012,7:00p EST,,Box Score,@,Indiana Pacers,L,,89,93,11,39,L 5,
51,Fri Mar 30 2012,7:00p EST,,Box Score,,Philadelphia 76ers,W,,97,76,12,39,W 1,
52,Sun Apr 1 2012,6:00p EST,,Box Score,@,Toronto Raptors,L,,92,99,12,40,L 1,
53,Mon Apr 2 2012,7:00p EST,,Box Score,,Milwaukee Bucks,L,,98,112,12,41,L 2,
54,Wed Apr 4 2012,7:00p EST,,Box Score,,Indiana Pacers,L,,96,109,12,42,L 3,
55,Thu Apr 5 2012,7:30p EST,,Box Score,@,Detroit Pistons,L,,94,99,12,43,L 4,
56,Fri Apr 6 2012,7:30p EST,,Box Score,@,New Jersey Nets,L,,98,110,12,44,L 5,
57,Mon Apr 9 2012,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,113,85,13,44,W 1,
58,Tue Apr 10 2012,7:00p EST,,Box Score,,Orlando Magic,W,,93,85,14,44,W 2,
59,Fri Apr 13 2012,7:30p EST,,Box Score,@,New York Knicks,L,,65,103,14,45,L 1,
60,Sat Apr 14 2012,7:00p EST,,Box Score,,Cleveland Cavaliers,L,,89,98,14,46,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Apr 16 2012,7:00p EST,,Box Score,@,Chicago Bulls,W,,87,84,15,46,W 1,
62,Wed Apr 18 2012,7:00p EST,,Box Score,,Milwaukee Bucks,W,,121,112,16,46,W 2,
63,Sat Apr 21 2012,7:30p EST,,Box Score,@,Miami Heat,W,,86,84,17,46,W 3,
64,Mon Apr 23 2012,7:00p EST,,Box Score,,Charlotte Bobcats,W,,101,73,18,46,W 4,
65,Wed Apr 25 2012,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,96,85,19,46,W 5,
66,Thu Apr 26 2012,8:00p EST,,Box Score,,Miami Heat,W,,104,70,20,46,W 6,
