G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
50,Mon Feb 3 2014,,,Box Score,@,Indiana Pacers,L,,79,98,13,37,L 2,
51,Wed Feb 5 2014,,,Box Score,,Detroit Pistons,W,,112,98,14,37,W 1,
52,Fri Feb 7 2014,,,Box Score,,Oklahoma City Thunder,W,,103,102,15,37,W 2,
53,Sun Feb 9 2014,,,Box Score,,Indiana Pacers,W,,93,92,16,37,W 3,
54,Wed Feb 12 2014,,,Box Score,,Memphis Grizzlies,L,,81,86,16,38,L 1,
55,Tue Feb 18 2014,,,Box Score,@,Milwaukee Bucks,L,,100,104,16,39,L 2,
56,Wed Feb 19 2014,,,Box Score,@,Cleveland Cavaliers,L,,93,101,16,40,L 3,
57,Fri Feb 21 2014,,,Box Score,,New York Knicks,W,2OT,129,121,17,40,W 1,
58,Sun Feb 23 2014,,,Box Score,@,Toronto Raptors,L,,90,105,17,41,L 1,
59,Tue Feb 25 2014,,,Box Score,@,Washington Wizards,L,,106,115,17,42,L 2,
60,Wed Feb 26 2014,,,Box Score,@,Philadelphia 76ers,W,,101,90,18,42,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 1 2014,,,Box Score,@,Miami Heat,L,,98,112,18,43,L 1,
62,Sun Mar 2 2014,,,Box Score,,Philadelphia 76ers,W,,92,81,19,43,W 1,
63,Wed Mar 5 2014,,,Box Score,,Houston Rockets,L,,89,101,19,44,L 1,
64,Sat Mar 8 2014,,,Box Score,@,San Antonio Spurs,L,,112,121,19,45,L 2,
65,Mon Mar 10 2014,,,Box Score,@,Milwaukee Bucks,L,,98,105,19,46,L 3,
66,Wed Mar 12 2014,,,Box Score,,Denver Nuggets,L,,112,120,19,47,L 4,
67,Fri Mar 14 2014,,,Box Score,,Washington Wizards,L,OT,101,105,19,48,L 5,
68,Tue Mar 18 2014,,,Box Score,@,Golden State Warriors,L,,89,103,19,49,L 6,
69,Wed Mar 19 2014,,,Box Score,@,Phoenix Suns,L,,93,109,19,50,L 7,
70,Sat Mar 22 2014,,,Box Score,@,Utah Jazz,L,,88,89,19,51,L 8,
71,Sun Mar 23 2014,,,Box Score,@,Los Angeles Lakers,L,,94,103,19,52,L 9,
72,Tue Mar 25 2014,,,Box Score,,Portland Trail Blazers,W,,95,85,20,52,W 1,
73,Fri Mar 28 2014,,,Box Score,,Charlotte Bobcats,W,OT,110,105,21,52,W 2,
74,Sun Mar 30 2014,,,Box Score,,Toronto Raptors,L,,93,98,21,53,L 1,
75,Wed Apr 2 2014,,,Box Score,,Cleveland Cavaliers,L,,98,119,21,54,L 2,
76,Fri Apr 4 2014,,,Box Score,@,Charlotte Bobcats,L,,80,91,21,55,L 3,
77,Sat Apr 5 2014,,,Box Score,,Minnesota Timberwolves,W,,100,92,22,55,W 1,
78,Wed Apr 9 2014,,,Box Score,,Brooklyn Nets,W,,115,111,23,55,W 2,
79,Fri Apr 11 2014,,,Box Score,,Washington Wizards,L,,86,96,23,56,L 1,
80,Sun Apr 13 2014,,,Box Score,@,Brooklyn Nets,L,,88,97,23,57,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 14 2014,,,Box Score,@,Chicago Bulls,L,,95,108,23,58,L 3,
82,Wed Apr 16 2014,,,Box Score,,Indiana Pacers,L,,86,101,23,59,L 4,
