G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
69,Sat Mar 22 2008,7:00p EST,,Box Score,@,New Orleans Hornets,L,,106,113,55,14,L 1,
70,Mon Mar 24 2008,7:30p EST,,Box Score,,Philadelphia 76ers,L,,90,95,55,15,L 2,
71,Wed Mar 26 2008,7:00p EST,,Box Score,,Phoenix Suns,W,,117,97,56,15,W 1,
72,Fri Mar 28 2008,7:30p EST,,Box Score,,New Orleans Hornets,W,,112,92,57,15,W 2,
73,Sun Mar 30 2008,6:00p EST,,Box Score,,Miami Heat,W,,88,62,58,15,W 3,
74,Tue Apr 1 2008,7:30p EST,,Box Score,@,Chicago Bulls,W,,106,92,59,15,W 4,
75,Wed Apr 2 2008,7:00p EST,,Box Score,,Indiana Pacers,W,,92,77,60,15,W 5,
76,Sat Apr 5 2008,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,101,78,61,15,W 6,
77,Tue Apr 8 2008,7:00p EST,,Box Score,@,Milwaukee Bucks,W,OT,107,104,62,15,W 7,
78,Wed Apr 9 2008,7:00p EST,,Box Score,@,Washington Wizards,L,,95,109,62,16,L 1,
79,Fri Apr 11 2008,7:30p EST,,Box Score,,Milwaukee Bucks,W,,102,86,63,16,W 1,
80,Sat Apr 12 2008,7:00p EST,,Box Score,@,Atlanta Hawks,W,,99,89,64,16,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 14 2008,7:30p EST,,Box Score,@,New York Knicks,W,,99,93,65,16,W 3,
82,Wed Apr 16 2008,7:30p EST,,Box Score,,New Jersey Nets,W,,105,94,66,16,W 4,
