G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
26,Fri Dec 20 2013,,,Box Score,,Sacramento Kings,W,,122,103,20,6,W 4,
27,Mon Dec 23 2013,,,Box Score,,Atlanta Hawks,W,OT,121,119,21,6,W 5,
28,Wed Dec 25 2013,,,Box Score,@,Los Angeles Lakers,W,,101,95,22,6,W 6,
29,Fri Dec 27 2013,,,Box Score,@,Sacramento Kings,L,OT,103,108,22,7,L 1,
30,Sat Dec 28 2013,,,Box Score,@,Portland Trail Blazers,W,,108,107,23,7,W 1,
31,Mon Dec 30 2013,,,Box Score,@,Denver Nuggets,W,,97,94,24,7,W 2,
32,Thu Jan 2 2014,,,Box Score,,Golden State Warriors,L,,114,123,24,8,L 1,
33,Sat Jan 4 2014,,,Box Score,@,Orlando Magic,W,,110,94,25,8,W 1,
34,Sun Jan 5 2014,,,Box Score,,Toronto Raptors,W,,102,97,26,8,W 2,
35,Tue Jan 7 2014,,,Box Score,,New Orleans Pelicans,W,,107,88,27,8,W 3,
36,Thu Jan 9 2014,,,Box Score,@,New York Knicks,L,,92,102,27,9,L 1,
37,Fri Jan 10 2014,,,Box Score,@,Brooklyn Nets,L,2OT,95,104,27,10,L 2,
38,Wed Jan 15 2014,,,Box Score,@,Washington Wizards,L,,97,114,27,11,L 3,
39,Fri Jan 17 2014,,,Box Score,@,Philadelphia 76ers,W,,101,86,28,11,W 1,
40,Sat Jan 18 2014,,,Box Score,@,Charlotte Bobcats,W,OT,104,96,29,11,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 20 2014,,,Box Score,@,Atlanta Hawks,L,,114,121,29,12,L 1,
42,Tue Jan 21 2014,,,Box Score,,Boston Celtics,W,,93,86,30,12,W 1,
43,Thu Jan 23 2014,,,Box Score,,Los Angeles Lakers,W,,109,102,31,12,W 2,
44,Sun Jan 26 2014,,,Box Score,,San Antonio Spurs,W,,113,101,32,12,W 3,
45,Wed Jan 29 2014,,,Box Score,,Oklahoma City Thunder,L,,95,112,32,13,L 1,
46,Sat Feb 1 2014,,,Box Score,@,New York Knicks,W,,106,91,33,13,W 1,
47,Mon Feb 3 2014,,,Box Score,,Detroit Pistons,W,,102,96,34,13,W 2,
48,Wed Feb 5 2014,,,Box Score,@,Los Angeles Clippers,W,,116,112,35,13,W 3,
49,Sat Feb 8 2014,,,Box Score,@,Utah Jazz,L,,89,94,35,14,L 1,
50,Tue Feb 11 2014,,,Box Score,@,Phoenix Suns,W,,103,97,36,14,W 1,
51,Wed Feb 12 2014,,,Box Score,@,Golden State Warriors,W,,111,110,37,14,W 2,
52,Tue Feb 18 2014,,,Box Score,@,Dallas Mavericks,W,,117,106,38,14,W 3,
53,Thu Feb 20 2014,,,Box Score,@,Oklahoma City Thunder,W,,103,81,39,14,W 4,
54,Sun Feb 23 2014,,,Box Score,,Chicago Bulls,W,,93,79,40,14,W 5,
55,Thu Feb 27 2014,,,Box Score,,New York Knicks,W,,108,82,41,14,W 6,
56,Sat Mar 1 2014,,,Box Score,,Orlando Magic,W,,112,98,42,14,W 7,
57,Mon Mar 3 2014,7:30p EST,,Box Score,,Charlotte Bobcats,W,,124,107,43,14,W 8,
58,Tue Mar 4 2014,,,Box Score,@,Houston Rockets,L,,103,106,43,15,L 1,
59,Thu Mar 6 2014,,,Box Score,@,San Antonio Spurs,L,,87,111,43,16,L 2,
60,Sun Mar 9 2014,,,Box Score,@,Chicago Bulls,L,OT,88,95,43,17,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Mar 10 2014,,,Box Score,,Washington Wizards,W,,99,90,44,17,W 1,
62,Wed Mar 12 2014,,,Box Score,,Brooklyn Nets,L,,95,96,44,18,L 1,
63,Fri Mar 14 2014,,,Box Score,,Denver Nuggets,L,,107,111,44,19,L 2,
64,Sun Mar 16 2014,,,Box Score,,Houston Rockets,W,,113,104,45,19,W 1,
65,Tue Mar 18 2014,,,Box Score,@,Cleveland Cavaliers,W,,100,96,46,19,W 2,
66,Wed Mar 19 2014,,,Box Score,@,Boston Celtics,L,,96,101,46,20,L 1,
67,Fri Mar 21 2014,,,Box Score,,Memphis Grizzlies,W,,91,86,47,20,W 1,
68,Sat Mar 22 2014,,,Box Score,@,New Orleans Pelicans,L,,95,105,47,21,L 1,
69,Mon Mar 24 2014,,,Box Score,,Portland Trail Blazers,W,,93,91,48,21,W 1,
70,Wed Mar 26 2014,,,Box Score,@,Indiana Pacers,L,,83,84,48,22,L 1,
71,Fri Mar 28 2014,,,Box Score,@,Detroit Pistons,W,,110,78,49,22,W 1,
72,Sat Mar 29 2014,,,Box Score,@,Milwaukee Bucks,W,,88,67,50,22,W 2,
73,Mon Mar 31 2014,,,Box Score,,Toronto Raptors,W,,93,83,51,22,W 3,
74,Wed Apr 2 2014,,,Box Score,,Milwaukee Bucks,W,,96,77,52,22,W 4,
75,Fri Apr 4 2014,,,Box Score,,Minnesota Timberwolves,L,2OT,121,122,52,23,L 1,
76,Sun Apr 6 2014,,,Box Score,,New York Knicks,W,,102,91,53,23,W 1,
77,Tue Apr 8 2014,,,Box Score,,Brooklyn Nets,L,,87,88,53,24,L 1,
78,Wed Apr 9 2014,,,Box Score,@,Memphis Grizzlies,L,,102,107,53,25,L 2,
79,Fri Apr 11 2014,,,Box Score,,Indiana Pacers,W,,98,86,54,25,W 1,
80,Sat Apr 12 2014,,,Box Score,@,Atlanta Hawks,L,,85,98,54,26,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 14 2014,,,Box Score,@,Washington Wizards,L,,93,114,54,27,L 2,
82,Wed Apr 16 2014,,,Box Score,,Philadelphia 76ers,L,,87,100,54,28,L 3,
