19,Denver Nuggets*,82,19730,2966,6738,.440,601,1643,.366,2365,5095,.464,1742,2228,.782,991,2391,3382,1756,648,447,1265,1944,8275,100.9
20,Toronto Raptors,82,19805,3172,6827,.465,629,1716,.367,2543,5111,.498,1379,1759,.784,895,2539,3434,1887,521,386,1093,1645,8352,101.9
21,Chicago Bulls*,82,19930,3141,6864,.458,486,1400,.347,2655,5464,.486,1633,2077,.786,1017,2491,3508,1723,622,449,1177,1708,8401,102.5
22,Minnesota Timberwolves,82,19805,3109,6561,.474,536,1420,.377,2573,5141,.500,1668,2145,.778,813,2539,3352,1765,610,484,1028,1642,8422,102.7
23,Oklahoma City Thunder,82,19805,3230,6799,.475,524,1439,.364,2706,5360,.505,1468,1930,.761,884,2496,3380,1769,697,407,1140,1656,8452,103.1
24,Washington Wizards,82,19705,3164,6565,.482,674,1740,.387,2490,4825,.516,1487,1959,.759,934,2491,3425,2015,593,431,1140,1638,8489,103.5
25,Los Angeles Clippers,82,19880,3218,6805,.473,536,1431,.375,2682,5374,.499,1546,2035,.760,962,2653,3615,1951,652,414,1093,1609,8518,103.9
26,Indiana Pacers,82,19830,3141,6862,.458,569,1519,.375,2572,5343,.481,1857,2431,.764,909,2708,3617,1731,635,444,1151,1692,8708,106.2
27,Phoenix Suns,82,19755,3278,7025,.467,626,1635,.383,2652,5390,.492,1634,2108,.775,993,2352,3345,1741,706,369,1165,1877,8816,107.5
28,New York Knicks,82,19805,3378,7041,.480,571,1625,.351,2807,5416,.518,1514,1998,.758,954,2826,3780,1774,654,437,1188,1592,8841,107.8
29,Sacramento Kings,82,19905,3281,6792,.483,580,1430,.406,2701,5362,.504,1824,2412,.756,1018,2592,3610,1796,704,423,1178,1737,8966,109.3
30,Golden State Warriors,82,19880,3401,7273,.468,582,1531,.380,2819,5742,.491,1828,2346,.779,1165,2695,3860,1980,647,414,1229,1927,9212,112.3

1,Atlanta Hawks*,82,19705,.458,13.3,.747,.267,.160,.101,.219,.253,.490,.627,.461,.403,.384,.366,.483,.055,314,.211,790,.868,.285,.400,17,0
2,Boston Celtics*,82,19880,.486,12.1,.786,.332,.123,.109,.223,.214,.510,.633,.402,.411,.434,.397,.541,.044,266,.281,1042,.911,.301,.446,5,0
3,Charlotte Bobcats,82,19930,.455,11.6,.787,.368,.119,.082,.219,.213,.479,.566,.384,.398,.415,.366,.539,.047,274,.307,1002,.939,.299,.385,18,1
4,Chicago Bulls*,82,19930,.457,12.4,.811,.330,.084,.104,.293,.189,.474,.574,.386,.387,.418,.381,.505,.048,300,.265,951,.817,.246,.374,13,0
5,Cleveland Cavaliers*,82,19780,.468,13.7,.741,.278,.101,.101,.262,.259,.495,.644,.385,.391,.418,.393,.484,.049,289,.210,801,.790,.351,.412,10,0
6,Dallas Mavericks*,82,19805,.462,13.4,.759,.266,.089,.162,.242,.241,.498,.601,.402,.443,.456,.350,.506,.042,262,.211,774,.851,.282,.335,17,1
7,Denver Nuggets*,82,19730,.470,11.8,.773,.376,.100,.081,.216,.227,.499,.616,.407,.327,.401,.371,.555,.088,523,.266,924,.777,.193,.389,18,1
8,Detroit Pistons*,82,19905,.454,12.7,.835,.284,.091,.156,.304,.165,.475,.587,.477,.405,.406,.349,.510,.039,233,.229,812,.955,.380,.380,11,0
9,Golden State Warriors,82,19880,.458,12.6,.791,.308,.138,.092,.252,.209,.480,.632,.362,.366,.402,.373,.468,.044,290,.247,1036,.827,.224,.461,18,1
10,Houston Rockets*,82,19805,.453,12.3,.746,.309,.160,.111,.166,.254,.480,.568,.450,.409,.393,.375,.492,.033,195,.265,922,.824,.194,.383,25,0
11,Indiana Pacers,82,19830,.455,12.9,.756,.295,.135,.103,.223,.244,.480,.592,.413,.410,.403,.378,.454,.026,167,.261,1051,.933,.174,.370,9,0
12,Los Angeles Clippers,82,19880,.441,12.2,.774,.336,.119,.102,.218,.226,.467,.582,.400,.347,.382,.354,.525,.045,260,.265,957,.847,.180,.426,30,3
13,Los Angeles Lakers*,82,19780,.474,11.9,.783,.320,.148,.119,.196,.217,.505,.616,.440,.443,.410,.361,.522,.068,442,.231,872,.854,.274,.366,14,0
14,Memphis Grizzlies,82,19805,.454,11.4,.825,.332,.164,.102,.227,.175,.474,.573,.405,.398,.414,.360,.433,.070,406,.248,759,.892,.252,.394,13,0
15,Miami Heat*,82,19955,.457,13.3,.755,.275,.119,.114,.247,.245,.489,.619,.423,.412,.411,.357,.485,.062,363,.199,722,.826,.288,.364,22,0
16,Milwaukee Bucks,82,19780,.445,12.4,.792,.305,.118,.125,.243,.208,.467,.568,.437,.384,.398,.363,.539,.043,257,.243,861,.892,.304,.400,8,1
17,Minnesota Timberwolves,82,19805,.441,11.9,.773,.332,.137,.107,.196,.227,.467,.571,.400,.365,.395,.353,.491,.031,186,.280,1017,.875,.292,.411,18,0
18,New Jersey Nets,82,19830,.448,12.8,.735,.330,.088,.102,.215,.265,.473,.578,.416,.375,.383,.376,.478,.051,304,.260,893,.842,.307,.451,9,0
19,New Orleans Hornets*,82,19755,.457,12.8,.760,.276,.134,.137,.213,.240,.487,.613,.451,.387,.410,.364,.471,.056,325,.202,714,.899,.330,.414,9,0
20,New York Knicks,82,19805,.445,12.8,.678,.349,.091,.084,.154,.322,.486,.576,.412,.364,.391,.360,.447,.037,235,.299,1150,.843,.239,.382,19,0
21,Oklahoma City Thunder,82,19805,.447,11.0,.859,.338,.134,.138,.248,.141,.463,.606,.358,.388,.368,.346,.515,.071,429,.250,885,.878,.217,.345,12,0
22,Orlando Magic*,82,19730,.457,13.6,.665,.282,.127,.101,.155,.335,.495,.623,.405,.424,.381,.381,.417,.054,327,.215,761,.871,.303,.395,11,0
23,Philadelphia 76ers*,82,19755,.459,10.8,.836,.382,.112,.138,.204,.164,.486,.598,.385,.397,.394,.318,.516,.074,458,.293,984,.809,.285,.348,14,1
24,Phoenix Suns,82,19755,.504,10.9,.784,.363,.164,.100,.158,.216,.537,.665,.442,.387,.437,.383,.520,.078,471,.271,1105,.796,.297,.394,18,0
25,Portland Trail Blazers*,82,19830,.465,12.8,.761,.294,.126,.109,.231,.239,.490,.621,.419,.382,.414,.383,.467,.075,437,.198,693,.901,.395,.402,29,1
26,Sacramento Kings,82,19905,.447,12.7,.762,.290,.141,.103,.229,.238,.472,.596,.378,.408,.402,.368,.481,.044,268,.227,840,.790,.269,.421,17,0
27,San Antonio Spurs*,82,19905,.466,13.4,.752,.253,.140,.109,.250,.248,.492,.616,.456,.405,.424,.386,.489,.012,75,.234,914,.885,.376,.394,9,0
28,Toronto Raptors,82,19805,.458,13.1,.807,.264,.117,.132,.294,.193,.478,.601,.420,.375,.438,.372,.543,.054,318,.193,692,.910,.247,.421,16,0
29,Utah Jazz*,82,19880,.475,11.2,.831,.379,.101,.091,.259,.169,.500,.614,.371,.422,.412,.349,.609,.068,412,.289,1057,.893,.205,.400,9,0
30,Washington Wizards,82,19705,.450,11.9,.820,.317,.154,.107,.242,.180,.476,.614,.386,.383,.395,.330,.506,.043,276,.261,969,.825,.192,.326,6,0

1,Atlanta Hawks*,82,19705,.454,12.8,.774,.295,.142,.097,.240,.226,.484,.615,.430,.371,.401,.353,.512,.050,300,.248,926,.830,.237,.364
2,Boston Celtics*,82,19880,.431,12.8,.774,.304,.122,.120,.228,.226,.454,.580,.393,.393,.352,.349,.501,.046,269,.245,834,.832,.254,.388
3,Charlotte Bobcats,82,19930,.454,12.4,.760,.328,.115,.100,.216,.240,.482,.579,.406,.414,.407,.366,.481,.050,279,.258,867,.869,.315,.348
4,Chicago Bulls*,82,19930,.458,11.8,.796,.354,.100,.116,.227,.204,.486,.588,.422,.403,.397,.347,.494,.056,353,.275,1012,.846,.260,.420
5,Cleveland Cavaliers*,82,19780,.431,12.5,.775,.322,.115,.113,.226,.225,.459,.577,.393,.363,.372,.333,.502,.052,302,.252,853,.867,.281,.361
6,Dallas Mavericks*,82,19805,.455,12.4,.796,.298,.129,.120,.248,.204,.475,.585,.426,.387,.413,.375,.466,.043,260,.241,873,.814,.239,.403
7,Denver Nuggets*,82,19730,.440,12.6,.756,.313,.125,.095,.223,.244,.464,.574,.406,.381,.379,.366,.521,.046,286,.246,863,.870,.286,.379
8,Detroit Pistons*,82,19905,.451,12.3,.808,.316,.105,.127,.259,.192,.474,.609,.394,.392,.381,.354,.523,.045,260,.253,912,.862,.245,.382
9,Golden State Warriors,82,19880,.468,11.6,.789,.331,.163,.105,.191,.211,.491,.623,.372,.394,.417,.380,.523,.064,428,.251,1025,.869,.282,.392
10,Houston Rockets*,82,19805,.444,12.4,.807,.292,.129,.131,.254,.193,.465,.581,.402,.387,.403,.357,.489,.046,277,.232,834,.828,.221,.380
11,Indiana Pacers,82,19830,.458,13.1,.779,.272,.123,.127,.257,.221,.481,.606,.416,.416,.413,.375,.486,.046,287,.224,854,.844,.321,.368
12,Los Angeles Clippers,82,19880,.473,11.8,.790,.346,.115,.103,.226,.210,.499,.599,.433,.446,.404,.375,.552,.063,387,.261,952,.879,.277,.406
13,Los Angeles Lakers*,82,19780,.447,12.4,.751,.339,.096,.100,.216,.249,.481,.597,.395,.372,.386,.345,.547,.059,372,.263,952,.865,.321,.380
14,Memphis Grizzlies,82,19805,.473,12.4,.763,.327,.122,.100,.213,.237,.510,.640,.389,.403,.430,.355,.511,.061,360,.254,934,.869,.260,.402
15,Miami Heat*,82,19955,.455,12.3,.763,.306,.143,.109,.205,.237,.476,.603,.402,.383,.388,.389,.485,.050,289,.236,832,.875,.307,.448
16,Milwaukee Bucks,82,19780,.458,12.5,.762,.315,.105,.133,.208,.238,.483,.608,.422,.386,.386,.378,.533,.043,249,.256,901,.906,.324,.422
17,Minnesota Timberwolves,82,19805,.474,12.6,.784,.293,.132,.114,.245,.216,.500,.627,.438,.391,.434,.377,.508,.044,271,.233,882,.856,.220,.394
18,New Jersey Nets,82,19830,.462,12.5,.759,.332,.102,.097,.228,.241,.485,.603,.409,.345,.408,.391,.536,.053,301,.266,941,.885,.259,.450
19,New Orleans Hornets*,82,19755,.450,13.0,.743,.307,.100,.111,.226,.257,.484,.606,.420,.365,.405,.354,.501,.046,278,.246,847,.883,.266,.381
20,New York Knicks,82,19805,.480,12.1,.769,.324,.133,.100,.213,.231,.518,.628,.441,.421,.445,.351,.462,.048,322,.252,1045,.834,.266,.370
21,Oklahoma City Thunder,82,19805,.475,11.3,.788,.356,.128,.106,.198,.212,.505,.594,.429,.409,.446,.364,.491,.060,373,.278,993,.840,.274,.375
22,Orlando Magic*,82,19730,.433,12.7,.809,.281,.117,.141,.269,.191,.454,.561,.388,.383,.408,.342,.447,.037,232,.230,808,.840,.223,.429
23,Philadelphia 76ers*,82,19755,.462,12.4,.754,.335,.110,.106,.203,.246,.493,.582,.464,.403,.408,.367,.535,.050,301,.268,910,.868,.285,.389
24,Phoenix Suns,82,19755,.467,13.1,.767,.264,.141,.123,.239,.233,.492,.626,.410,.426,.427,.383,.463,.049,321,.201,799,.819,.246,.408
25,Portland Trail Blazers*,82,19830,.460,12.0,.794,.321,.135,.100,.238,.206,.482,.591,.391,.409,.418,.374,.483,.053,290,.247,846,.873,.281,.369
26,Sacramento Kings,82,19905,.483,11.6,.789,.326,.154,.104,.206,.211,.504,.634,.424,.391,.414,.406,.486,.066,405,.246,964,.833,.287,.424
27,San Antonio Spurs*,82,19905,.453,12.2,.820,.274,.163,.147,.237,.180,.469,.573,.408,.414,.424,.379,.441,.038,227,.225,777,.819,.236,.387
28,Toronto Raptors,82,19805,.465,12.8,.749,.313,.110,.097,.228,.251,.498,.611,.440,.379,.420,.367,.519,.056,347,.238,892,.903,.298,.413
29,Utah Jazz*,82,19880,.464,11.9,.773,.337,.137,.093,.206,.227,.494,.613,.429,.372,.397,.361,.478,.060,357,.255,921,.848,.283,.368
30,Washington Wizards,82,19705,.482,13.0,.735,.312,.113,.085,.226,.265,.516,.653,.377,.436,.427,.387,.564,.060,379,.235,901,.907,.309,.449
