G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
56,Sun Feb 13 2011,3:30p EST,,Box Score,,Los Angeles Lakers,W,,89,75,35,21,W 1,
57,Wed Feb 16 2011,7:00p EST,,Box Score,,Washington Wizards,W,,101,76,36,21,W 2,
58,Wed Feb 23 2011,7:00p EST,,Box Score,,Sacramento Kings,L,,105,111,36,22,L 1,
59,Fri Feb 25 2011,8:00p EST,,Box Score,,Oklahoma City Thunder,W,,111,88,37,22,W 1,
60,Sun Feb 27 2011,6:00p EST,,Box Score,,Charlotte Bobcats,W,,100,86,38,22,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Tue Mar 1 2011,7:00p EST,,Box Score,,New York Knicks,W,,116,110,39,22,W 3,
62,Thu Mar 3 2011,8:00p EST,,Box Score,@,Miami Heat,W,,99,96,40,22,W 4,
63,Fri Mar 4 2011,7:00p EST,,Box Score,,Chicago Bulls,L,,81,89,40,23,L 1,
64,Mon Mar 7 2011,7:00p EST,,Box Score,,Portland Trail Blazers,L,,85,89,40,24,L 2,
65,Wed Mar 9 2011,7:00p EST,,Box Score,@,Sacramento Kings,W,,106,102,41,24,W 1,
66,Fri Mar 11 2011,7:30p EST,,Box Score,@,Golden State Warriors,L,OT,120,123,41,25,L 1,
67,Sun Mar 13 2011,12:30p EST,,Box Score,@,Phoenix Suns,W,,111,88,42,25,W 1,
68,Mon Mar 14 2011,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,84,97,42,26,L 1,
69,Wed Mar 16 2011,7:00p EST,,Box Score,@,Milwaukee Bucks,W,OT,93,89,43,26,W 1,
70,Fri Mar 18 2011,7:00p EST,,Box Score,,Denver Nuggets,W,,85,82,44,26,W 2,
71,Mon Mar 21 2011,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,97,86,45,26,W 3,
72,Wed Mar 23 2011,8:00p EST,,Box Score,@,New York Knicks,W,,111,99,46,26,W 4,
73,Fri Mar 25 2011,7:00p EST,,Box Score,,New Jersey Nets,W,,95,85,47,26,W 5,
74,Mon Mar 28 2011,7:30p EST,,Box Score,@,New York Knicks,L,OT,106,113,47,27,L 1,
75,Wed Mar 30 2011,7:00p EST,,Box Score,@,Atlanta Hawks,L,,82,85,47,28,L 2,
76,Fri Apr 1 2011,7:00p EST,,Box Score,,Charlotte Bobcats,W,,89,77,48,28,W 1,
77,Sun Apr 3 2011,6:00p EST,,Box Score,@,Toronto Raptors,L,,98,102,48,29,L 1,
78,Tue Apr 5 2011,7:00p EST,,Box Score,,Milwaukee Bucks,W,,78,72,49,29,W 1,
79,Wed Apr 6 2011,7:00p EST,,Box Score,@,Charlotte Bobcats,W,OT,111,102,50,29,W 2,
80,Sun Apr 10 2011,1:00p EST,,Box Score,,Chicago Bulls,L,,99,102,50,30,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 11 2011,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,95,85,51,30,W 1,
82,Wed Apr 13 2011,8:00p EST,,Box Score,,Indiana Pacers,W,,92,74,52,30,W 2,
