G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
69,Mon Mar 21 2011,7:30p EST,,Box Score,@,New York Knicks,W,,96,86,50,19,W 2,
70,Wed Mar 23 2011,7:30p EST,,Box Score,,Memphis Grizzlies,L,,87,90,50,20,L 1,
71,Fri Mar 25 2011,7:30p EST,,Box Score,,Charlotte Bobcats,L,,81,83,50,21,L 2,
72,Sun Mar 27 2011,6:00p EST,,Box Score,@,Minnesota Timberwolves,W,,85,82,51,21,W 1,
73,Mon Mar 28 2011,7:00p EST,,Box Score,@,Indiana Pacers,L,,100,107,51,22,L 1,
74,Thu Mar 31 2011,7:00p EST,,Box Score,@,San Antonio Spurs,W,,107,97,52,22,W 1,
75,Fri Apr 1 2011,8:00p EST,,Box Score,@,Atlanta Hawks,L,,83,88,52,23,L 1,
76,Sun Apr 3 2011,6:00p EST,,Box Score,,Detroit Pistons,W,,101,90,53,23,W 1,
77,Tue Apr 5 2011,7:30p EST,,Box Score,,Philadelphia 76ers,W,,99,82,54,23,W 2,
78,Thu Apr 7 2011,7:00p EST,,Box Score,@,Chicago Bulls,L,,81,97,54,24,L 1,
79,Fri Apr 8 2011,7:30p EST,,Box Score,,Washington Wizards,W,,104,88,55,24,W 1,
80,Sun Apr 10 2011,3:30p EST,,Box Score,@,Miami Heat,L,,77,100,55,25,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 11 2011,7:00p EST,,Box Score,@,Washington Wizards,L,OT,94,95,55,26,L 2,
82,Wed Apr 13 2011,8:00p EST,,Box Score,,New York Knicks,W,,112,102,56,26,W 1,
