G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
70,Wed Mar 18 2015,7:00p EST,,Box Score,,Brooklyn Nets,W,,117,92,44,26,W 1,
71,Fri Mar 20 2015,7:30p EST,,Box Score,,Indiana Pacers,W,,95,92,45,26,W 2,
72,Sun Mar 22 2015,3:00p EST,,Box Score,@,Milwaukee Bucks,W,,108,90,46,26,W 3,
73,Wed Mar 25 2015,8:00p EST,,Box Score,@,Memphis Grizzlies,W,,111,89,47,26,W 4,
74,Fri Mar 27 2015,7:30p EST,,Box Score,@,Brooklyn Nets,L,,98,106,47,27,L 1,
75,Sun Mar 29 2015,4:30p EST,,Box Score,,Philadelphia 76ers,W,,87,86,48,27,W 1,
76,Thu Apr 2 2015,8:00p EST,TNT,Box Score,,Miami Heat,W,,114,88,49,27,W 2,
77,Sun Apr 5 2015,3:30p EST,ABC,Box Score,,Chicago Bulls,W,,99,94,50,27,W 3,
78,Wed Apr 8 2015,8:00p EST,,Box Score,@,Milwaukee Bucks,W,,104,99,51,27,W 4,
79,Fri Apr 10 2015,7:30p EST,,Box Score,,Boston Celtics,L,,90,99,51,28,L 1,
80,Sun Apr 12 2015,3:00p EST,,Box Score,@,Boston Celtics,L,,78,117,51,29,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2015,7:00p EST,,Box Score,,Detroit Pistons,W,,109,97,52,29,W 1,
82,Wed Apr 15 2015,8:00p EST,,Box Score,,Washington Wizards,W,OT,113,108,53,29,W 2,
