G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
74,Tue Mar 31 2015,10:30p EST,TNT,Box Score,@,Los Angeles Clippers,W,,110,106,61,13,W 10,
75,Thu Apr 2 2015,10:30p EST,TNT,Box Score,,Phoenix Suns,W,,107,106,62,13,W 11,
76,Sat Apr 4 2015,8:30p EST,,Box Score,@,Dallas Mavericks,W,,123,110,63,13,W 12,
77,Sun Apr 5 2015,7:00p EST,NBA TV,Box Score,@,San Antonio Spurs,L,,92,107,63,14,L 1,
78,Tue Apr 7 2015,8:00p EST,,Box Score,@,New Orleans Pelicans,L,,100,103,63,15,L 2,
79,Thu Apr 9 2015,10:30p EST,TNT,Box Score,,Portland Trail Blazers,W,,116,105,64,15,W 1,
80,Sat Apr 11 2015,10:30p EST,,Box Score,,Minnesota Timberwolves,W,,110,101,65,15,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2015,10:30p EST,NBA TV,Box Score,,Memphis Grizzlies,W,,111,107,66,15,W 3,
82,Wed Apr 15 2015,10:30p EST,ESPN,Box Score,,Denver Nuggets,W,,133,126,67,15,W 4,
