G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
44,Mon Jan 28 2013,7:00p EST,,Box Score,,Charlotte Bobcats,W,,93,85,27,17,W 1,
45,Wed Jan 30 2013,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,104,88,28,17,W 2,
46,Fri Feb 1 2013,7:30p EST,,Box Score,@,Brooklyn Nets,L,,89,93,28,18,L 1,
47,Sat Feb 2 2013,7:00p EST,,Box Score,@,Atlanta Hawks,W,,93,76,29,18,W 1,
48,Mon Feb 4 2013,7:00p EST,,Box Score,@,Indiana Pacers,L,,101,111,29,19,L 1,
49,Thu Feb 7 2013,8:30p EST,,Box Score,@,Denver Nuggets,L,,96,128,29,20,L 2,
50,Fri Feb 8 2013,8:30p EST,,Box Score,@,Utah Jazz,W,,93,89,30,20,W 1,
51,Mon Feb 11 2013,7:00p EST,,Box Score,,San Antonio Spurs,L,,89,103,30,21,L 1,
52,Wed Feb 13 2013,7:30p EST,,Box Score,@,Boston Celtics,L,,69,71,30,22,L 2,
53,Tue Feb 19 2013,7:00p EST,,Box Score,@,New Orleans Hornets,W,,96,87,31,22,W 1,
54,Thu Feb 21 2013,7:00p EST,,Box Score,,Miami Heat,L,,67,86,31,23,L 1,
55,Fri Feb 22 2013,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,105,75,32,23,W 1,
56,Sun Feb 24 2013,8:30p EST,,Box Score,@,Oklahoma City Thunder,L,,72,102,32,24,L 1,
57,Tue Feb 26 2013,7:00p EST,,Box Score,,Cleveland Cavaliers,L,,98,101,32,25,L 2,
58,Thu Feb 28 2013,7:00p EST,,Box Score,,Philadelphia 76ers,W,,93,82,33,25,W 1,
59,Sat Mar 2 2013,7:00p EST,,Box Score,,Brooklyn Nets,W,,96,85,34,25,W 2,
60,Sun Mar 3 2013,8:00p EST,,Box Score,@,Indiana Pacers,L,,92,97,34,26,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 6 2013,8:00p EST,,Box Score,@,San Antonio Spurs,L,,83,101,34,27,L 2,
62,Fri Mar 8 2013,7:00p EST,,Box Score,,Utah Jazz,W,,89,88,35,27,W 1,
63,Sun Mar 10 2013,12:30p EST,,Box Score,@,Los Angeles Lakers,L,,81,90,35,28,L 1,
64,Wed Mar 13 2013,7:00p EST,,Box Score,@,Sacramento Kings,L,,79,121,35,29,L 2,
65,Fri Mar 15 2013,7:30p EST,,Box Score,@,Golden State Warriors,W,,113,95,36,29,W 1,
66,Mon Mar 18 2013,7:00p EST,,Box Score,,Denver Nuggets,L,OT,118,119,36,30,L 1,
67,Thu Mar 21 2013,7:00p EST,,Box Score,,Portland Trail Blazers,L,,89,99,36,31,L 2,
68,Sat Mar 23 2013,7:00p EST,,Box Score,,Indiana Pacers,W,,87,84,37,31,W 1,
69,Sun Mar 24 2013,6:00p EST,,Box Score,@,Minnesota Timberwolves,W,,104,97,38,31,W 2,
70,Wed Mar 27 2013,7:00p EST,,Box Score,,Miami Heat,W,,101,97,39,31,W 3,
71,Sat Mar 30 2013,1:00p EST,,Box Score,@,Dallas Mavericks,L,,98,100,39,32,L 1,
72,Sun Mar 31 2013,6:00p EST,,Box Score,,Detroit Pistons,W,,95,94,40,32,W 1,
73,Tue Apr 2 2013,7:00p EST,,Box Score,@,Washington Wizards,L,,86,90,40,33,L 1,
74,Thu Apr 4 2013,7:00p EST,,Box Score,@,Brooklyn Nets,W,,92,90,41,33,W 1,
75,Fri Apr 5 2013,7:00p EST,,Box Score,,Orlando Magic,W,,87,86,42,33,W 2,
76,Sun Apr 7 2013,7:30p EST,,Box Score,@,Detroit Pistons,L,,85,99,42,34,L 1,
77,Tue Apr 9 2013,7:00p EST,,Box Score,,Toronto Raptors,L,,98,101,42,35,L 2,
78,Thu Apr 11 2013,7:00p EST,,Box Score,,New York Knicks,W,OT,118,111,43,35,W 1,
79,Fri Apr 12 2013,7:00p EST,,Box Score,@,Toronto Raptors,L,,88,97,43,36,L 1,
80,Sun Apr 14 2013,1:00p EST,,Box Score,@,Miami Heat,L,,93,105,43,37,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 15 2013,7:00p EST,,Box Score,@,Orlando Magic,W,,102,84,44,37,W 1,
82,Wed Apr 17 2013,7:00p EST,,Box Score,,Washington Wizards,W,,95,92,45,37,W 2,
