G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
37,Fri Jan 11 2013,7:30p EST,,Box Score,@,Milwaukee Bucks,W,,103,87,14,23,W 1,
38,Sat Jan 12 2013,7:30p EST,,Box Score,,Utah Jazz,L,,87,90,14,24,L 1,
39,Thu Jan 17 2013,8:00p EST,,Box Score,,New York Knicks,L,,87,102,14,25,L 2,at London England
40,Sun Jan 20 2013,7:30p EST,,Box Score,,Boston Celtics,W,,103,88,15,25,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Tue Jan 22 2013,7:30p EST,,Box Score,,Orlando Magic,W,,105,90,16,25,W 2,
42,Wed Jan 23 2013,7:00p EST,,Box Score,@,Chicago Bulls,L,,82,85,16,26,L 1,
43,Fri Jan 25 2013,7:30p EST,,Box Score,@,Miami Heat,L,,88,110,16,27,L 2,
44,Sun Jan 27 2013,6:00p EST,,Box Score,@,Orlando Magic,W,,104,102,17,27,W 1,
45,Tue Jan 29 2013,7:30p EST,,Box Score,,Milwaukee Bucks,L,,90,117,17,28,L 1,
46,Wed Jan 30 2013,7:00p EST,,Box Score,@,Indiana Pacers,L,,79,98,17,29,L 2,
47,Fri Feb 1 2013,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,117,99,18,29,W 1,
48,Sun Feb 3 2013,1:00p EST,,Box Score,,Los Angeles Lakers,L,,97,98,18,30,L 1,
49,Mon Feb 4 2013,7:30p EST,,Box Score,@,New York Knicks,L,,85,99,18,31,L 2,
50,Wed Feb 6 2013,7:30p EST,,Box Score,,Brooklyn Nets,L,,90,93,18,32,L 3,
51,Fri Feb 8 2013,7:30p EST,,Box Score,,San Antonio Spurs,W,,119,109,19,32,W 1,
52,Sat Feb 9 2013,7:30p EST,,Box Score,@,Milwaukee Bucks,W,,105,100,20,32,W 2,
53,Mon Feb 11 2013,7:30p EST,,Box Score,,New Orleans Hornets,L,,86,105,20,33,L 1,
54,Wed Feb 13 2013,7:30p EST,,Box Score,,Washington Wizards,W,,96,85,21,33,W 1,
55,Tue Feb 19 2013,7:30p EST,,Box Score,,Memphis Grizzlies,L,,91,105,21,34,L 1,
56,Wed Feb 20 2013,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,105,99,22,34,W 1,
57,Fri Feb 22 2013,7:00p EST,,Box Score,@,Indiana Pacers,L,,82,114,22,35,L 1,
58,Sat Feb 23 2013,7:30p EST,,Box Score,,Indiana Pacers,L,,72,90,22,36,L 2,
59,Mon Feb 25 2013,7:30p EST,,Box Score,,Atlanta Hawks,L,,103,114,22,37,L 3,
60,Wed Feb 27 2013,7:00p EST,,Box Score,@,Washington Wizards,W,,96,95,23,37,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 1 2013,7:00p EST,,Box Score,@,New Orleans Hornets,L,,95,100,23,38,L 1,
62,Sun Mar 3 2013,6:00p EST,,Box Score,@,San Antonio Spurs,L,,75,114,23,39,L 2,
63,Wed Mar 6 2013,7:30p EST,,Box Score,,New York Knicks,L,,77,87,23,40,L 3,
64,Fri Mar 8 2013,7:30p EST,,Box Score,,Dallas Mavericks,L,,99,102,23,41,L 4,
65,Sun Mar 10 2013,6:30p EST,,Box Score,@,Los Angeles Clippers,L,,97,129,23,42,L 5,
66,Mon Mar 11 2013,7:00p EST,,Box Score,@,Utah Jazz,L,,90,103,23,43,L 6,
67,Wed Mar 13 2013,7:30p EST,,Box Score,@,Golden State Warriors,L,,97,105,23,44,L 7,
68,Sat Mar 16 2013,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,101,112,23,45,L 8,
69,Mon Mar 18 2013,7:30p EST,,Box Score,,Brooklyn Nets,L,,82,119,23,46,L 9,
70,Fri Mar 22 2013,7:30p EST,,Box Score,@,Miami Heat,L,,89,103,23,47,L 10,
71,Sat Mar 23 2013,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,92,91,24,47,W 1,
72,Tue Mar 26 2013,7:30p EST,,Box Score,,Minnesota Timberwolves,L,,82,105,24,48,L 1,
73,Fri Mar 29 2013,7:30p EST,,Box Score,,Toronto Raptors,L,,82,99,24,49,L 2,
74,Sun Mar 31 2013,6:00p EST,,Box Score,@,Chicago Bulls,L,,94,95,24,50,L 3,
75,Mon Apr 1 2013,7:00p EST,,Box Score,@,Toronto Raptors,W,,108,98,25,50,W 1,
76,Wed Apr 3 2013,7:30p EST,,Box Score,@,Boston Celtics,L,,93,98,25,51,L 1,
77,Sat Apr 6 2013,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,101,107,25,52,L 2,
78,Sun Apr 7 2013,7:30p EST,,Box Score,,Chicago Bulls,W,,99,85,26,52,W 1,
79,Wed Apr 10 2013,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,111,104,27,52,W 2,
80,Fri Apr 12 2013,7:30p EST,,Box Score,,Charlotte Bobcats,W,,113,93,28,52,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 15 2013,7:30p EST,,Box Score,,Philadelphia 76ers,W,,109,101,29,52,W 4,
82,Wed Apr 17 2013,8:00p EST,,Box Score,@,Brooklyn Nets,L,,99,103,29,53,L 1,
