G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
20,Mon Dec 8 2014,10:30p EST,,Box Score,,Phoenix Suns,W,OT,121,120,15,5,W 8,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 10 2014,7:00p EST,,Box Score,@,Indiana Pacers,W,,103,96,16,5,W 9,
22,Fri Dec 12 2014,7:00p EST,,Box Score,@,Washington Wizards,L,,96,104,16,6,L 1,
23,Sat Dec 13 2014,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,106,111,16,7,L 2,
24,Mon Dec 15 2014,10:30p EST,,Box Score,,Detroit Pistons,W,,113,91,17,7,W 1,
25,Wed Dec 17 2014,10:30p EST,,Box Score,,Indiana Pacers,W,,102,100,18,7,W 2,
26,Fri Dec 19 2014,9:00p EST,,Box Score,@,Denver Nuggets,L,,106,109,18,8,L 1,
27,Sat Dec 20 2014,10:30p EST,,Box Score,,Milwaukee Bucks,W,,106,102,19,8,W 1,
28,Mon Dec 22 2014,8:30p EST,,Box Score,@,San Antonio Spurs,L,,118,125,19,9,L 1,
29,Tue Dec 23 2014,7:30p EST,,Box Score,@,Atlanta Hawks,L,,104,107,19,10,L 2,
30,Thu Dec 25 2014,10:30p EST,,Box Score,,Golden State Warriors,W,,100,86,20,10,W 1,
31,Sat Dec 27 2014,3:30p EST,,Box Score,,Toronto Raptors,L,,98,110,20,11,L 1,
32,Mon Dec 29 2014,10:30p EST,,Box Score,,Utah Jazz,W,,101,97,21,11,W 1,
33,Wed Dec 31 2014,6:00p EST,,Box Score,,New York Knicks,W,,99,78,22,11,W 2,
34,Sat Jan 3 2015,10:30p EST,,Box Score,,Philadelphia 76ers,W,,127,91,23,11,W 3,
35,Mon Jan 5 2015,10:30p EST,,Box Score,,Atlanta Hawks,L,,98,107,23,12,L 1,
36,Wed Jan 7 2015,10:30p EST,,Box Score,,Los Angeles Lakers,W,,114,89,24,12,W 1,
37,Sat Jan 10 2015,3:30p EST,,Box Score,,Dallas Mavericks,W,,120,100,25,12,W 2,
38,Sun Jan 11 2015,3:30p EST,,Box Score,,Miami Heat,L,,90,104,25,13,L 1,
39,Wed Jan 14 2015,10:30p EST,,Box Score,@,Portland Trail Blazers,W,,100,94,26,13,W 1,
40,Fri Jan 16 2015,10:30p EST,,Box Score,,Cleveland Cavaliers,L,,121,126,26,14,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 17 2015,10:00p EST,,Box Score,@,Sacramento Kings,W,,117,108,27,14,W 1,
42,Mon Jan 19 2015,3:30p EST,,Box Score,,Boston Celtics,W,,102,93,28,14,W 2,
43,Thu Jan 22 2015,10:30p EST,,Box Score,,Brooklyn Nets,W,,123,84,29,14,W 3,
44,Sun Jan 25 2015,6:00p EST,,Box Score,@,Phoenix Suns,W,,120,100,30,14,W 4,
45,Mon Jan 26 2015,10:30p EST,,Box Score,,Denver Nuggets,W,,102,98,31,14,W 5,
46,Wed Jan 28 2015,9:00p EST,,Box Score,@,Utah Jazz,W,,94,89,32,14,W 6,
47,Fri Jan 30 2015,8:00p EST,,Box Score,@,New Orleans Pelicans,L,,103,108,32,15,L 1,
48,Sat Jan 31 2015,9:00p EST,,Box Score,@,San Antonio Spurs,W,,105,85,33,15,W 1,
49,Mon Feb 2 2015,7:30p EST,,Box Score,@,Brooklyn Nets,L,,100,102,33,16,L 1,
50,Thu Feb 5 2015,8:00p EST,,Box Score,@,Cleveland Cavaliers,L,,94,105,33,17,L 2,
51,Fri Feb 6 2015,7:00p EST,,Box Score,@,Toronto Raptors,L,,107,123,33,18,L 3,
52,Sun Feb 8 2015,1:00p EST,,Box Score,@,Oklahoma City Thunder,L,,108,131,33,19,L 4,
53,Mon Feb 9 2015,8:30p EST,,Box Score,@,Dallas Mavericks,W,,115,98,34,19,W 1,
54,Wed Feb 11 2015,10:30p EST,,Box Score,,Houston Rockets,W,,110,95,35,19,W 2,
55,Thu Feb 19 2015,10:30p EST,,Box Score,,San Antonio Spurs,W,,119,115,36,19,W 3,
56,Sat Feb 21 2015,10:00p EST,,Box Score,,Sacramento Kings,W,,126,99,37,19,W 4,
57,Mon Feb 23 2015,10:30p EST,,Box Score,,Memphis Grizzlies,L,,87,90,37,20,L 1,
58,Wed Feb 25 2015,8:00p EST,ESPN,Box Score,@,Houston Rockets,L,,105,110,37,21,L 2,
59,Fri Feb 27 2015,8:00p EST,,Box Score,@,Memphis Grizzlies,W,,97,79,38,21,W 1,
60,Sun Mar 1 2015,1:00p EST,ABC,Box Score,@,Chicago Bulls,W,,96,86,39,21,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Mar 2 2015,8:00p EST,,Box Score,@,Minnesota Timberwolves,W,,110,105,40,21,W 3,
62,Wed Mar 4 2015,10:30p EST,ESPN,Box Score,,Portland Trail Blazers,L,OT,93,98,40,22,L 1,
63,Sun Mar 8 2015,3:30p EST,ABC,Box Score,@,Golden State Warriors,L,,98,106,40,23,L 2,
64,Mon Mar 9 2015,10:30p EST,,Box Score,,Minnesota Timberwolves,W,,89,76,41,23,W 1,
65,Wed Mar 11 2015,8:00p EST,ESPN,Box Score,@,Oklahoma City Thunder,W,,120,108,42,23,W 2,
66,Fri Mar 13 2015,8:30p EST,NBATV,Box Score,@,Dallas Mavericks,L,,99,129,42,24,L 1,
67,Sun Mar 15 2015,3:30p EST,ABC,Box Score,,Houston Rockets,L,,98,100,42,25,L 2,
68,Tue Mar 17 2015,10:30p EST,,Box Score,,Charlotte Hornets,W,,99,92,43,25,W 1,
69,Wed Mar 18 2015,10:00p EST,,Box Score,@,Sacramento Kings,W,,116,105,44,25,W 2,
70,Fri Mar 20 2015,10:30p EST,,Box Score,,Washington Wizards,W,,113,99,45,25,W 3,
71,Sun Mar 22 2015,3:30p EST,,Box Score,,New Orleans Pelicans,W,,107,100,46,25,W 4,
72,Wed Mar 25 2015,7:00p EST,ESPN,Box Score,@,New York Knicks,W,,111,80,47,25,W 5,
73,Fri Mar 27 2015,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,119,98,48,25,W 6,
74,Sun Mar 29 2015,6:00p EST,,Box Score,@,Boston Celtics,W,,119,106,49,25,W 7,
75,Tue Mar 31 2015,10:30p EST,TNT,Box Score,,Golden State Warriors,L,,106,110,49,26,L 1,
76,Wed Apr 1 2015,10:00p EST,NBA TV,Box Score,@,Portland Trail Blazers,W,,126,122,50,26,W 1,
77,Sat Apr 4 2015,9:00p EST,,Box Score,@,Denver Nuggets,W,,107,92,51,26,W 2,
78,Sun Apr 5 2015,9:30p EST,NBA TV,Box Score,@,Los Angeles Lakers,W,,106,78,52,26,W 3,
79,Tue Apr 7 2015,10:30p EST,TNT,Box Score,,Los Angeles Lakers,W,,105,100,53,26,W 4,
80,Sat Apr 11 2015,10:00p EST,NBA TV,Box Score,,Memphis Grizzlies,W,,94,86,54,26,W 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2015,10:30p EST,,Box Score,,Denver Nuggets,W,,110,103,55,26,W 6,
82,Tue Apr 14 2015,10:30p EST,TNT,Box Score,@,Phoenix Suns,W,,112,101,56,26,W 7,
