G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
48,Fri Jan 31 2014,,,Box Score,@,Los Angeles Lakers,W,,110,100,21,27,W 2,
49,Sat Feb 1 2014,,,Box Score,@,Phoenix Suns,L,,95,105,21,28,L 1,
50,Tue Feb 4 2014,,,Box Score,@,Golden State Warriors,W,,91,75,22,28,W 1,
51,Sat Feb 8 2014,,,Box Score,,San Antonio Spurs,L,,100,104,22,29,L 1,
52,Tue Feb 11 2014,,,Box Score,,Dallas Mavericks,W,,114,89,23,29,W 1,
53,Wed Feb 12 2014,,,Box Score,@,Brooklyn Nets,L,,89,105,23,30,L 1,
54,Tue Feb 18 2014,,,Box Score,@,Detroit Pistons,W,,108,96,24,30,W 1,
55,Wed Feb 19 2014,,,Box Score,,Detroit Pistons,W,,116,98,25,30,W 2,
56,Fri Feb 21 2014,,,Box Score,,New Orleans Pelicans,W,,90,87,26,30,W 3,
57,Sat Feb 22 2014,,,Box Score,,Memphis Grizzlies,W,,92,89,27,30,W 4,
58,Fri Feb 28 2014,,,Box Score,@,San Antonio Spurs,L,,82,92,27,31,L 1,
59,Sun Mar 2 2014,,,Box Score,@,Oklahoma City Thunder,L,,99,116,27,32,L 2,
60,Mon Mar 3 2014,7:30p EST,,Box Score,@,Miami Heat,L,,107,124,27,33,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 5 2014,,,Box Score,,Indiana Pacers,W,,109,87,28,33,W 1,
62,Fri Mar 7 2014,,,Box Score,,Cleveland Cavaliers,W,,101,92,29,33,W 2,
63,Sat Mar 8 2014,,,Box Score,@,Memphis Grizzlies,L,,89,111,29,34,L 1,
64,Mon Mar 10 2014,,,Box Score,,Denver Nuggets,W,,105,98,30,34,W 1,
65,Wed Mar 12 2014,,,Box Score,@,Washington Wizards,W,,98,85,31,34,W 2,
66,Fri Mar 14 2014,,,Box Score,,Minnesota Timberwolves,W,,105,93,32,34,W 3,
67,Sun Mar 16 2014,,,Box Score,@,Milwaukee Bucks,W,,101,92,33,34,W 4,
68,Mon Mar 17 2014,,,Box Score,,Atlanta Hawks,L,,83,97,33,35,L 1,
69,Wed Mar 19 2014,,,Box Score,@,Brooklyn Nets,L,,99,104,33,36,L 2,
70,Sat Mar 22 2014,,,Box Score,,Portland Trail Blazers,W,,124,94,34,36,W 1,
71,Mon Mar 24 2014,,,Box Score,,Houston Rockets,L,,89,100,34,37,L 1,
72,Wed Mar 26 2014,,,Box Score,,Brooklyn Nets,W,OT,116,111,35,37,W 1,
73,Fri Mar 28 2014,,,Box Score,@,Orlando Magic,L,OT,105,110,35,38,L 1,
74,Mon Mar 31 2014,,,Box Score,,Washington Wizards,W,,100,94,36,38,W 1,
75,Wed Apr 2 2014,,,Box Score,@,Philadelphia 76ers,W,,123,93,37,38,W 2,
76,Fri Apr 4 2014,,,Box Score,,Orlando Magic,W,,91,80,38,38,W 3,
77,Sat Apr 5 2014,,,Box Score,@,Cleveland Cavaliers,W,OT,96,94,39,38,W 4,
78,Wed Apr 9 2014,,,Box Score,@,Washington Wizards,W,OT,94,88,40,38,W 5,
79,Fri Apr 11 2014,,,Box Score,@,Boston Celtics,L,,103,106,40,39,L 1,
80,Sat Apr 12 2014,,,Box Score,,Philadelphia 76ers,W,,111,105,41,39,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 14 2014,,,Box Score,@,Atlanta Hawks,W,,95,93,42,39,W 2,
82,Wed Apr 16 2014,,,Box Score,,Chicago Bulls,W,OT,91,86,43,39,W 3,
