6,Cleveland Cavaliers,82,19930,.437,12.8,.764,.269,.170,.128,.197,.236,.461,.583,.388,.394,.402,.356,.513,.045,278,.212,791,.820,.252,.373,19,0
7,Dallas Mavericks*,82,19830,.474,13.2,.726,.262,.156,.135,.173,.274,.508,.655,.418,.426,.428,.384,.520,.047,308,.206,856,.861,.199,.412,15,0
8,Denver Nuggets,82,19755,.447,12.5,.722,.309,.182,.080,.150,.278,.481,.634,.373,.351,.366,.358,.518,.066,425,.233,933,.813,.240,.416,20,0
9,Detroit Pistons,82,19780,.447,11.1,.778,.356,.197,.068,.157,.222,.483,.640,.344,.369,.348,.321,.493,.052,342,.284,1204,.779,.251,.396,24,0
10,Golden State Warriors*,82,19830,.462,13.4,.709,.264,.176,.100,.169,.291,.496,.654,.394,.396,.412,.380,.540,.055,363,.188,777,.753,.240,.413,21,0
11,Houston Rockets*,82,19830,.472,11.9,.670,.341,.214,.049,.065,.330,.529,.663,.405,.391,.343,.358,.472,.078,481,.276,1046,.834,.230,.389,11,1
12,Indiana Pacers*,82,19780,.449,13.0,.765,.249,.188,.124,.205,.235,.477,.611,.418,.382,.425,.357,.498,.030,180,.218,831,.831,.246,.406,14,0
13,Los Angeles Clippers*,82,19755,.474,13.8,.709,.267,.137,.097,.208,.291,.525,.707,.408,.422,.415,.352,.568,.081,496,.188,817,.847,.286,.401,11,1
14,Los Angeles Lakers,82,19705,.450,13.5,.709,.247,.177,.116,.169,.291,.478,.640,.407,.392,.375,.381,.569,.045,283,.202,843,.854,.239,.405,6,0
15,Memphis Grizzlies*,82,19805,.464,11.3,.829,.301,.223,.115,.191,.171,.487,.631,.411,.420,.391,.353,.526,.036,222,.245,990,.894,.280,.368,17,1
16,Miami Heat*,82,19880,.501,12.8,.708,.330,.127,.084,.168,.292,.558,.697,.467,.433,.413,.364,.509,.064,383,.255,1018,.880,.372,.429,5,1
17,Milwaukee Bucks,82,19880,.438,12.1,.769,.314,.168,.106,.182,.231,.464,.584,.365,.389,.392,.353,.547,.038,232,.250,924,.812,.182,.375,5,0
18,Minnesota Timberwolves,82,19855,.444,12.1,.755,.334,.157,.091,.174,.245,.478,.619,.386,.348,.358,.341,.564,.042,278,.277,1140,.838,.224,.332,14,1
19,New Orleans Pelicans,82,19855,.459,11.5,.807,.332,.183,.107,.184,.193,.479,.598,.370,.419,.409,.373,.506,.050,305,.276,1027,.866,.231,.382,20,0
20,New York Knicks,82,19855,.449,14.4,.698,.252,.112,.111,.222,.302,.482,.628,.355,.412,.417,.372,.450,.055,342,.185,688,.818,.207,.394,21,0
21,Oklahoma City Thunder*,82,19805,.471,13.0,.729,.282,.149,.131,.167,.271,.512,.668,.391,.434,.418,.361,.521,.071,445,.193,767,.715,.239,.353,17,0
22,Orlando Magic,82,19955,.445,13.1,.765,.277,.152,.103,.232,.235,.474,.601,.385,.434,.399,.353,.523,.036,230,.224,844,.783,.284,.359,14,0
23,Philadelphia 76ers,82,19855,.435,11.4,.742,.353,.190,.087,.111,.258,.477,.601,.356,.374,.373,.312,.507,.043,282,.297,1192,.879,.193,.331,13,3
24,Phoenix Suns,82,19755,.463,13.1,.700,.290,.149,.118,.143,.300,.503,.648,.374,.430,.403,.372,.388,.050,305,.226,935,.824,.273,.404,16,0
25,Portland Trail Blazers*,82,19855,.450,13.9,.710,.258,.133,.110,.208,.290,.481,.628,.368,.387,.422,.372,.523,.041,269,.199,825,.816,.252,.390,10,0
26,Sacramento Kings,82,19830,.447,12.3,.782,.249,.239,.106,.188,.218,.479,.665,.391,.412,.383,.333,.463,.056,338,.205,845,.760,.205,.374,8,1
27,San Antonio Spurs*,82,19755,.486,12.6,.743,.287,.185,.090,.181,.257,.517,.673,.437,.389,.413,.397,.554,.033,204,.252,1114,.872,.299,.410,11,0
28,Toronto Raptors*,82,19955,.445,13.6,.715,.226,.206,.103,.181,.285,.475,.642,.417,.402,.372,.372,.501,.043,260,.177,692,.835,.259,.388,12,2
29,Utah Jazz,82,19780,.444,12.7,.763,.281,.177,.106,.199,.237,.474,.653,.367,.374,.372,.344,.486,.052,314,.211,844,.910,.244,.393,21,0
30,Washington Wizards*,82,20055,.459,13.2,.754,.273,.143,.116,.221,.246,.485,.676,.374,.366,.384,.380,.525,.046,305,.218,924,.895,.306,.401,14,1

1,Atlanta Hawks*,82,19830,.462,13.0,.738,.289,.148,.099,.202,.262,.497,.629,.419,.402,.411,.365,.533,.044,279,.235,927,.859,.258,.418
2,Boston Celtics,82,19730,.465,12.1,.767,.317,.164,.106,.180,.233,.500,.638,.398,.434,.390,.347,.534,.051,315,.254,983,.826,.230,.356
3,Brooklyn Nets*,82,19880,.458,13.0,.723,.293,.165,.087,.177,.277,.492,.626,.410,.401,.393,.367,.513,.049,293,.238,913,.808,.241,.387
4,Charlotte Bobcats*,82,19905,.442,13.1,.737,.281,.160,.104,.192,.263,.468,.598,.356,.429,.392,.369,.492,.034,211,.236,903,.839,.218,.374
5,Chicago Bulls*,82,19930,.430,13.1,.770,.271,.155,.119,.226,.230,.454,.600,.362,.409,.366,.351,.497,.038,240,.228,821,.829,.206,.378
6,Cleveland Cavaliers,82,19930,.452,13.7,.696,.266,.147,.107,.176,.304,.490,.650,.395,.384,.391,.367,.590,.045,283,.206,855,.863,.257,.404
7,Dallas Mavericks*,82,19830,.464,12.8,.717,.293,.167,.095,.163,.283,.505,.669,.386,.400,.395,.359,.512,.056,350,.224,900,.841,.279,.365
8,Denver Nuggets,82,19755,.457,12.4,.757,.295,.175,.114,.172,.243,.491,.633,.385,.420,.403,.351,.509,.052,341,.230,937,.833,.263,.407
9,Detroit Pistons,82,19780,.470,12.6,.726,.313,.159,.084,.169,.274,.510,.652,.370,.391,.438,.365,.560,.053,335,.249,1015,.859,.260,.395
10,Golden State Warriors*,82,19830,.436,13.1,.761,.248,.188,.127,.198,.239,.465,.641,.358,.399,.391,.344,.490,.038,239,.200,818,.847,.206,.396
11,Houston Rockets*,82,19830,.443,12.9,.738,.265,.190,.103,.180,.262,.475,.649,.371,.398,.373,.353,.511,.046,313,.225,944,.793,.259,.348
12,Indiana Pacers*,82,19780,.420,13.0,.770,.257,.169,.130,.213,.230,.443,.558,.356,.391,.403,.345,.471,.042,258,.211,725,.812,.204,.370
13,Los Angeles Clippers*,82,19755,.441,12.6,.743,.278,.191,.115,.159,.257,.479,.648,.397,.358,.368,.332,.571,.054,345,.216,913,.830,.243,.384
14,Los Angeles Lakers,82,19705,.468,12.5,.749,.304,.170,.103,.172,.251,.504,.646,.428,.397,.392,.361,.554,.059,400,.244,1084,.862,.271,.351
15,Memphis Grizzlies*,82,19805,.450,13.2,.734,.274,.164,.108,.187,.266,.484,.625,.386,.405,.409,.355,.489,.043,260,.217,823,.813,.239,.370
16,Miami Heat*,82,19880,.457,13.0,.704,.297,.161,.094,.152,.296,.497,.630,.427,.412,.366,.362,.510,.055,335,.230,831,.853,.283,.404
17,Milwaukee Bucks,82,19880,.468,12.6,.728,.316,.148,.103,.162,.272,.500,.623,.395,.423,.406,.382,.521,.052,308,.237,928,.855,.274,.409
18,Minnesota Timberwolves,82,19855,.471,12.7,.742,.294,.160,.103,.184,.258,.508,.674,.401,.398,.399,.364,.506,.052,338,.224,996,.799,.264,.385
19,New Orleans Pelicans,82,19855,.465,12.6,.722,.310,.161,.103,.147,.278,.507,.663,.376,.420,.384,.357,.530,.055,335,.248,986,.876,.270,.426
20,New York Knicks,82,19855,.458,13.0,.700,.305,.150,.086,.159,.300,.496,.640,.355,.395,.406,.371,.469,.047,276,.244,921,.806,.250,.393
21,Oklahoma City Thunder*,82,19805,.436,12.9,.712,.295,.161,.096,.159,.288,.468,.591,.359,.412,.383,.358,.526,.051,305,.229,834,.833,.242,.375
22,Orlando Magic,82,19955,.456,13.4,.741,.271,.143,.106,.221,.259,.485,.639,.390,.396,.402,.371,.516,.043,261,.214,881,.874,.234,.404
23,Philadelphia 76ers,82,19855,.471,13.1,.714,.302,.140,.099,.172,.286,.511,.669,.375,.404,.407,.370,.581,.054,356,.235,989,.899,.274,.400
24,Phoenix Suns,82,19755,.456,12.2,.761,.300,.189,.099,.173,.239,.492,.639,.392,.420,.387,.341,.478,.046,290,.236,968,.790,.238,.362
25,Portland Trail Blazers*,82,19855,.451,12.0,.791,.299,.187,.109,.195,.209,.476,.596,.385,.416,.414,.355,.464,.043,288,.244,952,.781,.199,.395
26,Sacramento Kings,82,19830,.461,13.3,.728,.236,.210,.099,.183,.272,.491,.696,.416,.352,.388,.380,.558,.051,313,.200,873,.838,.255,.403
27,San Antonio Spurs*,82,19755,.444,12.4,.785,.270,.190,.127,.197,.215,.469,.611,.392,.394,.396,.353,.480,.044,271,.218,844,.826,.233,.375
28,Toronto Raptors*,82,19955,.450,12.2,.760,.280,.210,.100,.170,.240,.478,.629,.406,.377,.380,.360,.522,.049,286,.239,896,.833,.260,.409
29,Utah Jazz,82,19780,.473,12.2,.760,.299,.187,.094,.181,.240,.503,.659,.402,.420,.392,.376,.506,.056,338,.230,926,.840,.236,.431
30,Washington Wizards*,82,20055,.458,13.1,.734,.273,.171,.112,.179,.266,.498,.648,.432,.384,.405,.347,.540,.043,273,.223,873,.840,.243,.402
