G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
34,Mon Jan 6 2014,,,Box Score,,Minnesota Timberwolves,L,,95,126,12,22,L 1,
35,Tue Jan 7 2014,,,Box Score,@,Cleveland Cavaliers,L,,93,111,12,23,L 2,
36,Fri Jan 10 2014,,,Box Score,,Detroit Pistons,L,,104,114,12,24,L 3,
37,Sat Jan 11 2014,,,Box Score,,New York Knicks,L,,92,102,12,25,L 4,
38,Wed Jan 15 2014,,,Box Score,,Charlotte Bobcats,W,,95,92,13,25,W 1,
39,Fri Jan 17 2014,,,Box Score,,Miami Heat,L,,86,101,13,26,L 1,
40,Sat Jan 18 2014,,,Box Score,@,Chicago Bulls,L,,78,103,13,27,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 20 2014,,,Box Score,@,Washington Wizards,L,,99,107,13,28,L 3,
42,Wed Jan 22 2014,,,Box Score,@,New York Knicks,W,,110,106,14,28,W 1,
43,Fri Jan 24 2014,,,Box Score,,Toronto Raptors,L,,95,104,14,29,L 1,
44,Sat Jan 25 2014,,,Box Score,,Oklahoma City Thunder,L,,91,103,14,30,L 2,
45,Mon Jan 27 2014,,,Box Score,,Phoenix Suns,L,,113,124,14,31,L 3,
46,Wed Jan 29 2014,,,Box Score,@,Boston Celtics,W,,95,94,15,31,W 1,
47,Fri Jan 31 2014,,,Box Score,,Atlanta Hawks,L,,99,125,15,32,L 1,
48,Sat Feb 1 2014,,,Box Score,@,Detroit Pistons,L,,96,113,15,33,L 2,
49,Mon Feb 3 2014,,,Box Score,@,Brooklyn Nets,L,,102,108,15,34,L 3,
50,Wed Feb 5 2014,,,Box Score,,Boston Celtics,L,,108,114,15,35,L 4,
51,Fri Feb 7 2014,,,Box Score,,Los Angeles Lakers,L,,98,112,15,36,L 5,
52,Sun Feb 9 2014,,,Box Score,@,Los Angeles Clippers,L,,78,123,15,37,L 6,
53,Mon Feb 10 2014,,,Box Score,@,Golden State Warriors,L,,80,123,15,38,L 7,
54,Wed Feb 12 2014,,,Box Score,@,Utah Jazz,L,,100,105,15,39,L 8,
55,Tue Feb 18 2014,,,Box Score,,Cleveland Cavaliers,L,,85,114,15,40,L 9,
56,Fri Feb 21 2014,,,Box Score,,Dallas Mavericks,L,,112,124,15,41,L 10,
57,Mon Feb 24 2014,,,Box Score,,Milwaukee Bucks,L,,110,130,15,42,L 11,
58,Wed Feb 26 2014,,,Box Score,,Orlando Magic,L,,90,101,15,43,L 12,
59,Sat Mar 1 2014,,,Box Score,,Washington Wizards,L,,103,122,15,44,L 13,
60,Sun Mar 2 2014,,,Box Score,@,Orlando Magic,L,,81,92,15,45,L 14,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Tue Mar 4 2014,,,Box Score,@,Oklahoma City Thunder,L,,92,125,15,46,L 15,
62,Sat Mar 8 2014,,,Box Score,,Utah Jazz,L,,92,104,15,47,L 16,
63,Mon Mar 10 2014,,,Box Score,@,New York Knicks,L,,110,123,15,48,L 17,
64,Wed Mar 12 2014,,,Box Score,,Sacramento Kings,L,,98,115,15,49,L 18,
65,Fri Mar 14 2014,,,Box Score,,Indiana Pacers,L,,94,101,15,50,L 19,
66,Sat Mar 15 2014,,,Box Score,,Memphis Grizzlies,L,,77,103,15,51,L 20,
67,Mon Mar 17 2014,,,Box Score,@,Indiana Pacers,L,,90,99,15,52,L 21,
68,Wed Mar 19 2014,,,Box Score,,Chicago Bulls,L,,94,102,15,53,L 22,
69,Fri Mar 21 2014,,,Box Score,,New York Knicks,L,,92,93,15,54,L 23,
70,Sat Mar 22 2014,,,Box Score,@,Chicago Bulls,L,,81,91,15,55,L 24,
71,Mon Mar 24 2014,,,Box Score,@,San Antonio Spurs,L,,91,113,15,56,L 25,
72,Thu Mar 27 2014,,,Box Score,@,Houston Rockets,L,,98,120,15,57,L 26,
73,Sat Mar 29 2014,,,Box Score,,Detroit Pistons,W,,123,98,16,57,W 1,
74,Mon Mar 31 2014,,,Box Score,@,Atlanta Hawks,L,,95,103,16,58,L 1,
75,Wed Apr 2 2014,,,Box Score,,Charlotte Bobcats,L,,93,123,16,59,L 2,
76,Fri Apr 4 2014,,,Box Score,@,Boston Celtics,W,,111,102,17,59,W 1,
77,Sat Apr 5 2014,,,Box Score,,Brooklyn Nets,L,,101,105,17,60,L 1,
78,Wed Apr 9 2014,,,Box Score,@,Toronto Raptors,L,,114,125,17,61,L 2,
79,Fri Apr 11 2014,,,Box Score,@,Memphis Grizzlies,L,,95,117,17,62,L 3,
80,Sat Apr 12 2014,,,Box Score,@,Charlotte Bobcats,L,,105,111,17,63,L 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 14 2014,,,Box Score,,Boston Celtics,W,,113,108,18,63,W 1,
82,Wed Apr 16 2014,,,Box Score,@,Miami Heat,W,,100,87,19,63,W 2,
