G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
29,Wed Dec 26 2012,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,99,89,14,15,W 1,
30,Fri Dec 28 2012,7:30p EST,,Box Score,@,Golden State Warriors,L,,89,96,14,16,L 1,
31,Sat Dec 29 2012,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,85,89,14,17,L 2,
32,Tue Jan 1 2013,7:30p EST,,Box Score,@,Los Angeles Lakers,W,,103,99,15,17,W 1,
33,Wed Jan 2 2013,7:00p EST,,Box Score,@,Phoenix Suns,L,,89,95,15,18,L 1,
34,Fri Jan 4 2013,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,85,109,15,19,L 2,
35,Sat Jan 5 2013,7:30p EST,,Box Score,@,San Antonio Spurs,L,,86,109,15,20,L 3,
36,Tue Jan 8 2013,7:00p EST,,Box Score,,Brooklyn Nets,L,,89,109,15,21,L 4,
37,Wed Jan 9 2013,7:00p EST,,Box Score,@,Toronto Raptors,L,,72,90,15,22,L 5,
38,Sat Jan 12 2013,7:30p EST,,Box Score,,Houston Rockets,W,,107,100,16,22,W 1,
39,Tue Jan 15 2013,7:00p EST,,Box Score,,New Orleans Hornets,L,,99,111,16,23,L 1,
40,Fri Jan 18 2013,7:00p EST,,Box Score,,Toronto Raptors,W,OT,108,101,17,23,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 21 2013,7:00p EST,,Box Score,,San Antonio Spurs,L,,85,90,17,24,L 1,
42,Tue Jan 22 2013,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,102,110,17,25,L 2,
43,Sat Jan 26 2013,7:00p EST,,Box Score,,New York Knicks,W,,97,80,18,25,W 1,
44,Mon Jan 28 2013,7:00p EST,,Box Score,,Memphis Grizzlies,L,,100,103,18,26,L 1,
45,Wed Jan 30 2013,7:00p EST,,Box Score,,Washington Wizards,W,,92,84,19,26,W 1,
46,Fri Feb 1 2013,7:30p EST,,Box Score,,Sacramento Kings,W,,89,80,20,26,W 2,
47,Mon Feb 4 2013,7:00p EST,,Box Score,,Orlando Magic,W,,78,61,21,26,W 3,
48,Wed Feb 6 2013,7:00p EST,,Box Score,,Indiana Pacers,L,,69,88,21,27,L 1,
49,Sat Feb 9 2013,8:00p EST,,Box Score,,Charlotte Bobcats,W,,87,76,22,27,W 1,
50,Mon Feb 11 2013,7:00p EST,,Box Score,,Los Angeles Clippers,L,,90,107,22,28,L 1,
51,Wed Feb 13 2013,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,92,94,22,29,L 2,
52,Wed Feb 20 2013,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,87,94,22,30,L 3,
53,Sat Feb 23 2013,7:30p EST,,Box Score,,Miami Heat,L,,90,114,22,31,L 4,
54,Sun Feb 24 2013,7:00p EST,,Box Score,@,New York Knicks,L,,93,99,22,32,L 5,
55,Tue Feb 26 2013,7:00p EST,,Box Score,,Orlando Magic,L,,84,98,22,33,L 6,
56,Thu Feb 28 2013,7:00p EST,,Box Score,@,Chicago Bulls,L,,82,93,22,34,L 7,
57,Sat Mar 2 2013,7:00p EST,,Box Score,,Golden State Warriors,W,,104,97,23,34,W 1,
58,Sun Mar 3 2013,6:00p EST,,Box Score,@,Washington Wizards,L,,87,90,23,35,L 1,
59,Tue Mar 5 2013,7:00p EST,,Box Score,,Boston Celtics,L,,101,109,23,36,L 2,
60,Wed Mar 6 2013,7:30p EST,,Box Score,@,Atlanta Hawks,L,,96,107,23,37,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 8 2013,8:00p EST,,Box Score,@,Miami Heat,L,,93,102,23,38,L 4,
62,Sun Mar 10 2013,6:00p EST,,Box Score,@,Orlando Magic,L,,91,99,23,39,L 5,
63,Mon Mar 11 2013,7:00p EST,,Box Score,,Brooklyn Nets,W,,106,97,24,39,W 1,
64,Wed Mar 13 2013,7:00p EST,,Box Score,,Miami Heat,L,,94,98,24,40,L 1,
65,Sat Mar 16 2013,7:30p EST,,Box Score,,Indiana Pacers,W,,98,91,25,40,W 1,
66,Mon Mar 18 2013,7:00p EST,,Box Score,,Portland Trail Blazers,W,,101,100,26,40,W 2,
67,Wed Mar 20 2013,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,72,101,26,41,L 1,
68,Thu Mar 21 2013,7:00p EST,,Box Score,@,Denver Nuggets,L,,100,101,26,42,L 2,
69,Sun Mar 24 2013,6:00p EST,,Box Score,@,Sacramento Kings,W,,117,103,27,42,W 1,
70,Mon Mar 25 2013,7:00p EST,,Box Score,@,Utah Jazz,L,,91,107,27,43,L 1,
71,Wed Mar 27 2013,7:00p EST,,Box Score,,Milwaukee Bucks,W,,100,92,28,43,W 1,
72,Fri Mar 29 2013,7:30p EST,,Box Score,@,Cleveland Cavaliers,W,,97,87,29,43,W 2,
73,Sat Mar 30 2013,8:00p EST,,Box Score,,Charlotte Bobcats,W,,100,92,30,43,W 3,
74,Wed Apr 3 2013,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,83,88,30,44,L 1,
75,Fri Apr 5 2013,7:30p EST,,Box Score,@,Atlanta Hawks,W,,101,90,31,44,W 1,
76,Sat Apr 6 2013,7:30p EST,,Box Score,@,Miami Heat,L,,87,106,31,45,L 1,
77,Tue Apr 9 2013,7:30p EST,,Box Score,@,Brooklyn Nets,L,,83,104,31,46,L 2,
78,Wed Apr 10 2013,7:00p EST,,Box Score,,Atlanta Hawks,L,,101,124,31,47,L 3,
79,Fri Apr 12 2013,7:00p EST,,Box Score,@,Washington Wizards,W,,97,86,32,47,W 1,
80,Sun Apr 14 2013,3:30p EST,,Box Score,,Cleveland Cavaliers,W,,91,77,33,47,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 15 2013,7:30p EST,,Box Score,@,Detroit Pistons,L,,101,109,33,48,L 1,
82,Wed Apr 17 2013,8:00p EST,,Box Score,@,Indiana Pacers,W,,105,95,34,48,W 1,
