G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
29,Fri Dec 28 2012,7:00p EST,,Box Score,,New York Knicks,W,,106,105,10,19,W 1,
30,Sun Dec 30 2012,6:00p EST,,Box Score,,Boston Celtics,W,,118,96,11,19,W 2,
31,Tue Jan 1 2013,7:30p EST,,Box Score,@,Detroit Pistons,L,,97,103,11,20,L 1,
32,Wed Jan 2 2013,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,97,94,12,20,W 1,
33,Fri Jan 4 2013,7:00p EST,,Box Score,@,Toronto Raptors,W,,105,96,13,20,W 2,
34,Sat Jan 5 2013,7:30p EST,,Box Score,@,Brooklyn Nets,L,,93,113,13,21,L 1,
35,Mon Jan 7 2013,7:00p EST,,Box Score,,Memphis Grizzlies,L,,81,113,13,22,L 2,
36,Thu Jan 10 2013,7:00p EST,,Box Score,,Dallas Mavericks,L,OT,112,117,13,23,L 3,
37,Sat Jan 12 2013,7:00p EST,,Box Score,,Miami Heat,L,,99,128,13,24,L 4,
38,Mon Jan 14 2013,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,124,118,14,24,W 1,
39,Wed Jan 16 2013,7:00p EST,,Box Score,,Washington Wizards,W,,95,94,15,24,W 2,
40,Fri Jan 18 2013,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,69,85,15,25,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 19 2013,7:00p EST,,Box Score,@,Charlotte Bobcats,W,,97,93,16,25,W 1,
42,Mon Jan 21 2013,12:00p EST,,Box Score,@,New Orleans Hornets,L,,105,114,16,26,L 1,
43,Wed Jan 23 2013,7:00p EST,,Box Score,,Phoenix Suns,L,,96,106,16,27,L 2,
44,Fri Jan 25 2013,7:00p EST,,Box Score,,Oklahoma City Thunder,L,,95,105,16,28,L 3,
45,Sat Jan 26 2013,7:00p EST,,Box Score,@,Denver Nuggets,L,,93,121,16,29,L 4,
46,Mon Jan 28 2013,7:00p EST,,Box Score,@,Washington Wizards,W,,96,94,17,29,W 1,
47,Wed Jan 30 2013,7:30p EST,,Box Score,@,Boston Celtics,L,,81,99,17,30,L 1,
48,Fri Feb 1 2013,7:30p EST,,Box Score,@,Philadelphia 76ers,L,,80,89,17,31,L 2,
49,Sat Feb 2 2013,7:30p EST,,Box Score,@,New York Knicks,L,,81,120,17,32,L 3,
50,Mon Feb 4 2013,7:00p EST,,Box Score,@,Utah Jazz,L,OT,91,98,17,33,L 4,
51,Sat Feb 9 2013,7:00p EST,,Box Score,,Utah Jazz,W,,120,109,18,33,W 1,
52,Sun Feb 10 2013,6:00p EST,,Box Score,,Houston Rockets,W,,117,111,19,33,W 2,
53,Tue Feb 12 2013,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,101,108,19,34,L 1,
54,Wed Feb 13 2013,7:30p EST,,Box Score,@,Dallas Mavericks,L,,100,123,19,35,L 2,
55,Tue Feb 19 2013,7:00p EST,,Box Score,,San Antonio Spurs,L,,102,108,19,36,L 3,
56,Fri Feb 22 2013,7:30p EST,,Box Score,@,Atlanta Hawks,L,,108,122,19,37,L 4,
57,Sun Feb 24 2013,5:00p EST,,Box Score,@,New Orleans Hornets,L,,95,110,19,38,L 5,
58,Tue Feb 26 2013,7:30p EST,,Box Score,@,Miami Heat,L,2OT,129,141,19,39,L 6,
59,Wed Feb 27 2013,7:00p EST,,Box Score,@,Orlando Magic,W,,125,101,20,39,W 1,
60,Fri Mar 1 2013,7:30p EST,,Box Score,@,San Antonio Spurs,L,,102,130,20,40,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Mar 3 2013,3:00p EST,,Box Score,,Charlotte Bobcats,W,,119,83,21,40,W 1,
62,Tue Mar 5 2013,7:00p EST,,Box Score,,Denver Nuggets,L,,113,120,21,41,L 1,
63,Wed Mar 6 2013,7:30p EST,,Box Score,@,Golden State Warriors,L,,83,87,21,42,L 2,
64,Fri Mar 8 2013,7:00p EST,,Box Score,,Phoenix Suns,W,,121,112,22,42,W 1,
65,Sun Mar 10 2013,6:00p EST,,Box Score,,Milwaukee Bucks,L,,113,115,22,43,L 1,
66,Wed Mar 13 2013,7:00p EST,,Box Score,,Chicago Bulls,W,,121,79,23,43,W 1,
67,Sun Mar 17 2013,6:30p EST,,Box Score,@,Los Angeles Lakers,L,,102,113,23,44,L 1,
68,Tue Mar 19 2013,7:00p EST,,Box Score,,Los Angeles Clippers,W,,116,101,24,44,W 1,
69,Thu Mar 21 2013,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,101,98,25,44,W 2,
70,Sat Mar 23 2013,7:00p EST,,Box Score,@,Denver Nuggets,L,,95,101,25,45,L 1,
71,Sun Mar 24 2013,6:00p EST,,Box Score,,Philadelphia 76ers,L,,103,117,25,46,L 2,
72,Wed Mar 27 2013,7:30p EST,,Box Score,@,Golden State Warriors,W,,105,98,26,46,W 1,
73,Thu Mar 28 2013,7:00p EST,,Box Score,@,Phoenix Suns,W,,117,103,27,46,W 2,
74,Sat Mar 30 2013,7:00p EST,,Box Score,,Los Angeles Lakers,L,,98,103,27,47,L 1,
75,Wed Apr 3 2013,7:00p EST,,Box Score,,Houston Rockets,L,,102,112,27,48,L 2,
76,Fri Apr 5 2013,7:00p EST,,Box Score,,Dallas Mavericks,L,,108,117,27,49,L 3,
77,Sun Apr 7 2013,3:00p EST,,Box Score,,Memphis Grizzlies,L,,87,89,27,50,L 4,
78,Wed Apr 10 2013,7:00p EST,,Box Score,,New Orleans Hornets,W,,121,110,28,50,W 1,
79,Fri Apr 12 2013,7:30p EST,,Box Score,@,San Antonio Spurs,L,,101,108,28,51,L 1,
80,Sun Apr 14 2013,6:00p EST,,Box Score,@,Houston Rockets,L,,100,121,28,52,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 15 2013,7:00p EST,,Box Score,@,Oklahoma City Thunder,L,,95,104,28,53,L 3,
82,Wed Apr 17 2013,7:30p EST,,Box Score,,Los Angeles Clippers,L,,108,112,28,54,L 4,
