G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
38,Sun Jan 11 2015,9:30p EST,,Box Score,@,Los Angeles Lakers,W,,106,94,30,8,W 4,
39,Wed Jan 14 2015,10:30p EST,,Box Score,,Los Angeles Clippers,L,,94,100,30,9,L 1,
40,Fri Jan 16 2015,8:30p EST,,Box Score,@,San Antonio Spurs,L,,96,110,30,10,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 17 2015,9:00p EST,,Box Score,@,Memphis Grizzlies,L,,98,102,30,11,L 3,
42,Mon Jan 19 2015,10:00p EST,,Box Score,,Sacramento Kings,W,,98,94,31,11,W 1,
43,Wed Jan 21 2015,9:00p EST,,Box Score,@,Phoenix Suns,L,,113,118,31,12,L 1,
44,Thu Jan 22 2015,10:00p EST,,Box Score,,Boston Celtics,L,,89,90,31,13,L 2,
45,Sat Jan 24 2015,10:00p EST,,Box Score,,Washington Wizards,W,,103,96,32,13,W 1,
46,Wed Jan 28 2015,7:00p EST,,Box Score,@,Cleveland Cavaliers,L,,94,99,32,14,L 1,
47,Fri Jan 30 2015,7:30p EST,,Box Score,@,Atlanta Hawks,L,,99,105,32,15,L 2,
48,Sat Jan 31 2015,8:30p EST,,Box Score,@,Milwaukee Bucks,L,,88,95,32,16,L 3,
49,Tue Feb 3 2015,10:00p EST,,Box Score,,Utah Jazz,W,,103,102,33,16,W 1,
50,Thu Feb 5 2015,10:30p EST,,Box Score,,Phoenix Suns,W,,108,87,34,16,W 2,
51,Sat Feb 7 2015,8:30p EST,,Box Score,@,Dallas Mavericks,L,OT,101,111,34,17,L 1,
52,Sun Feb 8 2015,7:00p EST,,Box Score,@,Houston Rockets,W,,109,98,35,17,W 1,
53,Wed Feb 11 2015,10:00p EST,,Box Score,,Los Angeles Lakers,W,,102,86,36,17,W 2,
54,Fri Feb 20 2015,9:00p EST,,Box Score,@,Utah Jazz,L,,76,92,36,18,L 1,
55,Sun Feb 22 2015,9:00p EST,,Box Score,,Memphis Grizzlies,L,,92,98,36,19,L 2,
56,Wed Feb 25 2015,10:30p EST,ESPN,Box Score,,San Antonio Spurs,W,,111,95,37,19,W 1,
57,Fri Feb 27 2015,10:30p EST,ESPN,Box Score,,Oklahoma City Thunder,W,,115,112,38,19,W 2,
58,Sun Mar 1 2015,6:00p EST,,Box Score,@,Sacramento Kings,W,,110,99,39,19,W 3,
59,Wed Mar 4 2015,10:30p EST,ESPN,Box Score,@,Los Angeles Clippers,W,OT,98,93,40,19,W 4,
60,Thu Mar 5 2015,10:30p EST,TNT,Box Score,,Dallas Mavericks,W,,94,75,41,19,W 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 7 2015,8:00p EST,,Box Score,@,Minnesota Timberwolves,L,,113,121,41,20,L 1,
62,Wed Mar 11 2015,10:30p EST,ESPN,Box Score,,Houston Rockets,W,,105,100,42,20,W 1,
63,Fri Mar 13 2015,10:00p EST,,Box Score,,Detroit Pistons,W,,118,99,43,20,W 2,
64,Sun Mar 15 2015,7:00p EST,,Box Score,@,Toronto Raptors,W,,113,97,44,20,W 3,
65,Mon Mar 16 2015,7:00p EST,,Box Score,@,Washington Wizards,L,,97,105,44,21,L 1,
66,Wed Mar 18 2015,7:30p EST,,Box Score,@,Miami Heat,L,,104,108,44,22,L 2,
67,Fri Mar 20 2015,7:00p EST,,Box Score,@,Orlando Magic,L,,104,111,44,23,L 3,
68,Sat Mar 21 2015,8:00p EST,,Box Score,@,Memphis Grizzlies,L,,86,97,44,24,L 4,
69,Tue Mar 24 2015,10:30p EST,TNT,Box Score,,Golden State Warriors,L,,108,122,44,25,L 5,
70,Wed Mar 25 2015,9:00p EST,,Box Score,@,Utah Jazz,W,,92,89,45,25,W 1,
71,Fri Mar 27 2015,10:00p EST,,Box Score,@,Phoenix Suns,W,,87,81,46,25,W 2,
72,Sat Mar 28 2015,10:00p EST,NBATV,Box Score,,Denver Nuggets,W,,120,114,47,25,W 3,
73,Mon Mar 30 2015,10:00p EST,NBATV,Box Score,,Phoenix Suns,W,,109,86,48,25,W 4,
74,Wed Apr 1 2015,10:00p EST,NBA TV,Box Score,,Los Angeles Clippers,L,,122,126,48,26,L 1,
75,Fri Apr 3 2015,10:30p EST,ESPN,Box Score,@,Los Angeles Lakers,W,,107,77,49,26,W 1,
76,Sat Apr 4 2015,10:00p EST,,Box Score,,New Orleans Pelicans,W,,99,90,50,26,W 2,
77,Mon Apr 6 2015,7:00p EST,NBA TV CSN-NW YES,Box Score,@,Brooklyn Nets,L,,96,106,50,27,L 1,
78,Wed Apr 8 2015,10:00p EST,,Box Score,,Minnesota Timberwolves,W,,116,91,51,27,W 1,
79,Thu Apr 9 2015,10:30p EST,TNT,Box Score,@,Golden State Warriors,L,,105,116,51,28,L 1,
80,Sat Apr 11 2015,10:00p EST,,Box Score,,Utah Jazz,L,,105,111,51,29,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2015,8:00p EST,NBA TV,Box Score,@,Oklahoma City Thunder,L,,90,101,51,30,L 3,
82,Wed Apr 15 2015,8:00p EST,,Box Score,@,Dallas Mavericks,L,,98,114,51,31,L 4,
