G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
43,Wed Jan 21 2015,8:00p EST,,Box Score,@,Minnesota Timberwolves,W,,98,75,30,13,W 3,
44,Fri Jan 23 2015,8:00p EST,,Box Score,,Chicago Bulls,L,,98,102,30,14,L 1,
45,Sun Jan 25 2015,6:00p EST,,Box Score,@,New Orleans Pelicans,L,,106,109,30,15,L 2,
46,Tue Jan 27 2015,8:30p EST,,Box Score,,Memphis Grizzlies,L,,90,109,30,16,L 3,
47,Wed Jan 28 2015,8:00p EST,,Box Score,@,Houston Rockets,L,,94,99,30,17,L 4,
48,Fri Jan 30 2015,8:00p EST,,Box Score,@,Miami Heat,W,,93,72,31,17,W 1,
49,Sat Jan 31 2015,7:00p EST,,Box Score,@,Orlando Magic,W,,108,93,32,17,W 2,
50,Mon Feb 2 2015,8:30p EST,,Box Score,,Minnesota Timberwolves,W,,100,94,33,17,W 3,
51,Wed Feb 4 2015,10:30p EST,,Box Score,@,Golden State Warriors,L,,114,128,33,18,L 1,
52,Thu Feb 5 2015,10:00p EST,,Box Score,@,Sacramento Kings,W,,101,78,34,18,W 1,
53,Sat Feb 7 2015,8:30p EST,,Box Score,,Portland Trail Blazers,W,OT,111,101,35,18,W 2,
54,Mon Feb 9 2015,8:30p EST,,Box Score,,Los Angeles Clippers,L,,98,115,35,19,L 1,
55,Wed Feb 11 2015,8:30p EST,,Box Score,,Utah Jazz,W,,87,82,36,19,W 1,
56,Thu Feb 19 2015,8:00p EST,,Box Score,@,Oklahoma City Thunder,L,,89,104,36,20,L 1,
57,Fri Feb 20 2015,8:30p EST,,Box Score,,Houston Rockets,W,,111,100,37,20,W 1,
58,Sun Feb 22 2015,7:30p EST,,Box Score,,Charlotte Hornets,W,,92,81,38,20,W 2,
59,Tue Feb 24 2015,8:30p EST,,Box Score,,Toronto Raptors,W,,99,92,39,20,W 3,
60,Wed Feb 25 2015,7:30p EST,,Box Score,@,Atlanta Hawks,L,,87,104,39,21,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Feb 28 2015,8:30p EST,,Box Score,,Brooklyn Nets,L,,94,104,39,22,L 2,
62,Mon Mar 2 2015,8:30p EST,,Box Score,,New Orleans Pelicans,W,,102,93,40,22,W 1,
63,Thu Mar 5 2015,10:30p EST,TNT,Box Score,@,Portland Trail Blazers,L,,75,94,40,23,L 1,
64,Fri Mar 6 2015,10:30p EST,ESPN,Box Score,@,Golden State Warriors,L,,89,104,40,24,L 2,
65,Sun Mar 8 2015,9:30p EST,NBATV,Box Score,@,Los Angeles Lakers,W,,100,93,41,24,W 1,
66,Tue Mar 10 2015,8:30p EST,,Box Score,,Cleveland Cavaliers,L,,94,127,41,25,L 1,
67,Fri Mar 13 2015,8:30p EST,NBATV,Box Score,,Los Angeles Clippers,W,,129,99,42,25,W 1,
68,Mon Mar 16 2015,8:30p EST,,Box Score,,Oklahoma City Thunder,W,,119,115,43,25,W 2,
69,Wed Mar 18 2015,8:00p EST,,Box Score,,Orlando Magic,W,,107,102,44,25,W 3,
70,Fri Mar 20 2015,8:30p EST,,Box Score,,Memphis Grizzlies,L,,101,112,44,26,L 1,
71,Sun Mar 22 2015,9:00p EST,,Box Score,@,Phoenix Suns,L,,92,98,44,27,L 2,
72,Tue Mar 24 2015,8:00p EST,,Box Score,,San Antonio Spurs,W,,101,94,45,27,W 1,
73,Fri Mar 27 2015,8:30p EST,,Box Score,@,San Antonio Spurs,L,,76,94,45,28,L 1,
74,Sun Mar 29 2015,7:00p EST,,Box Score,@,Indiana Pacers,L,,99,104,45,29,L 2,
75,Wed Apr 1 2015,8:00p EST,,Box Score,@,Oklahoma City Thunder,W,,135,131,46,29,W 1,
76,Thu Apr 2 2015,8:30p EST,,Box Score,,Houston Rockets,L,,101,108,46,30,L 1,
77,Sat Apr 4 2015,8:30p EST,,Box Score,,Golden State Warriors,L,,110,123,46,31,L 2,
78,Wed Apr 8 2015,9:30p EST,ESPN,Box Score,,Phoenix Suns,W,,107,104,47,31,W 1,
79,Fri Apr 10 2015,9:00p EST,,Box Score,@,Denver Nuggets,W,2OT,144,143,48,31,W 2,
80,Sun Apr 12 2015,9:30p EST,NBA TV,Box Score,@,Los Angeles Lakers,W,,120,106,49,31,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2015,9:00p EST,,Box Score,@,Utah Jazz,L,,92,109,49,32,L 1,
82,Wed Apr 15 2015,8:00p EST,,Box Score,,Portland Trail Blazers,W,,114,98,50,32,W 1,
