G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
50,Mon Mar 26 2012,7:30p EST,,Box Score,,Milwaukee Bucks,W,,89,80,25,25,W 2,
51,Wed Mar 28 2012,7:00p EST,,Box Score,,Orlando Magic,W,,108,86,26,25,W 3,
52,Fri Mar 30 2012,7:30p EST,,Box Score,@,Atlanta Hawks,L,,90,100,26,26,L 1,
53,Sat Mar 31 2012,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,91,75,27,26,W 1,
54,Tue Apr 3 2012,7:00p EST,,Box Score,@,Indiana Pacers,L,,104,112,27,27,L 1,
55,Thu Apr 5 2012,7:00p EST,,Box Score,@,Orlando Magic,W,,96,80,28,27,W 1,
56,Sun Apr 8 2012,1:00p EST,,Box Score,,Chicago Bulls,W,OT,100,99,29,27,W 2,
57,Tue Apr 10 2012,8:30p EST,,Box Score,@,Chicago Bulls,L,,86,98,29,28,L 1,
58,Wed Apr 11 2012,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,111,107,30,28,W 1,
59,Fri Apr 13 2012,7:30p EST,,Box Score,,Washington Wizards,W,,103,65,31,28,W 2,
60,Sun Apr 15 2012,1:00p EST,,Box Score,,Miami Heat,L,,85,93,31,29,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Tue Apr 17 2012,8:00p EST,,Box Score,,Boston Celtics,W,,118,110,32,29,W 1,
62,Wed Apr 18 2012,7:30p EST,,Box Score,@,New Jersey Nets,W,,104,95,33,29,W 2,
63,Fri Apr 20 2012,7:30p EST,,Box Score,@,Cleveland Cavaliers,L,,90,98,33,30,L 1,
64,Sun Apr 22 2012,1:00p EST,,Box Score,@,Atlanta Hawks,W,,113,112,34,30,W 1,
65,Wed Apr 25 2012,8:00p EST,,Box Score,,Los Angeles Clippers,W,,99,93,35,30,W 2,
66,Thu Apr 26 2012,8:00p EST,,Box Score,@,Charlotte Bobcats,W,,104,84,36,30,W 3,
