G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 5 2010,7:00p EST,,Box Score,@,Washington Wizards,W,,102,74,32,29,W 2,
62,Sat Mar 6 2010,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,92,85,33,29,W 3,
63,Tue Mar 9 2010,7:00p EST,,Box Score,,Boston Celtics,W,,86,84,34,29,W 4,
64,Fri Mar 12 2010,7:30p EST,,Box Score,,Utah Jazz,W,,95,87,35,29,W 5,
65,Sun Mar 14 2010,12:00p EST,,Box Score,,Indiana Pacers,W,,98,94,36,29,W 6,
66,Wed Mar 17 2010,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,93,101,36,30,L 1,
67,Fri Mar 19 2010,7:00p EST,,Box Score,@,Sacramento Kings,W,2OT,114,108,37,30,W 1,
68,Sat Mar 20 2010,7:00p EST,,Box Score,@,Denver Nuggets,W,,102,97,38,30,W 2,
69,Mon Mar 22 2010,7:00p EST,,Box Score,,Atlanta Hawks,W,,98,95,39,30,W 3,
70,Wed Mar 24 2010,7:00p EST,,Box Score,,Philadelphia 76ers,L,,86,101,39,31,L 1,
71,Fri Mar 26 2010,7:30p EST,,Box Score,,Miami Heat,L,,74,87,39,32,L 2,
72,Sun Mar 28 2010,2:00p EST,,Box Score,,Memphis Grizzlies,W,OT,108,103,40,32,W 1,
73,Tue Mar 30 2010,7:00p EST,,Box Score,,Los Angeles Clippers,W,,107,89,41,32,W 2,
74,Wed Mar 31 2010,7:00p EST,,Box Score,@,Cleveland Cavaliers,L,,98,101,41,33,L 1,
75,Fri Apr 2 2010,7:00p EST,,Box Score,@,Charlotte Bobcats,L,OT,86,87,41,34,L 2,
76,Sat Apr 3 2010,7:30p EST,,Box Score,,Phoenix Suns,W,,107,98,42,34,W 1,
77,Tue Apr 6 2010,7:00p EST,,Box Score,@,Chicago Bulls,W,,79,74,43,34,W 2,
78,Wed Apr 7 2010,7:00p EST,,Box Score,,New Jersey Nets,W,,108,89,44,34,W 3,
79,Fri Apr 9 2010,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,95,90,45,34,W 4,
80,Sat Apr 10 2010,7:30p EST,,Box Score,,Boston Celtics,L,,90,105,45,35,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 12 2010,7:00p EST,,Box Score,,Atlanta Hawks,L,,96,104,45,36,L 2,
82,Wed Apr 14 2010,8:00p EST,,Box Score,@,Boston Celtics,W,,106,95,46,36,W 1,
