G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
57,Sun Feb 21 2010,1:00p EST,,Box Score,@,Orlando Magic,L,,95,101,43,14,L 3,
58,Tue Feb 23 2010,7:00p EST,,Box Score,,New Orleans Hornets,W,,105,95,44,14,W 1,
59,Thu Feb 25 2010,8:00p EST,,Box Score,@,Boston Celtics,W,,108,88,45,14,W 2,
60,Fri Feb 26 2010,7:00p EST,,Box Score,@,Toronto Raptors,W,OT,126,118,46,14,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Mar 1 2010,7:00p EST,,Box Score,,New York Knicks,W,,124,93,47,14,W 4,
62,Wed Mar 3 2010,7:30p EST,,Box Score,@,New Jersey Nets,W,,111,92,48,14,W 5,
63,Fri Mar 5 2010,7:00p EST,,Box Score,,Detroit Pistons,W,,99,92,49,14,W 6,
64,Sat Mar 6 2010,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,85,92,49,15,L 1,
65,Mon Mar 8 2010,7:00p EST,,Box Score,,San Antonio Spurs,W,,97,95,50,15,W 1,
66,Fri Mar 12 2010,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,100,95,51,15,W 2,
67,Sun Mar 14 2010,3:30p EST,,Box Score,,Boston Celtics,W,,104,93,52,15,W 3,
68,Tue Mar 16 2010,7:30p EST,,Box Score,@,Detroit Pistons,W,,113,101,53,15,W 4,
69,Wed Mar 17 2010,7:00p EST,,Box Score,,Indiana Pacers,W,,99,94,54,15,W 5,
70,Fri Mar 19 2010,7:00p EST,,Box Score,@,Chicago Bulls,W,,92,85,55,15,W 6,
71,Sun Mar 21 2010,6:00p EST,,Box Score,,Detroit Pistons,W,,104,79,56,15,W 7,
72,Wed Mar 24 2010,7:00p EST,,Box Score,@,New Orleans Hornets,W,,105,92,57,15,W 8,
73,Fri Mar 26 2010,7:30p EST,,Box Score,@,San Antonio Spurs,L,,97,102,57,16,L 1,
74,Sun Mar 28 2010,3:00p EST,,Box Score,,Sacramento Kings,W,,97,90,58,16,W 1,
75,Wed Mar 31 2010,7:00p EST,,Box Score,,Milwaukee Bucks,W,,101,98,59,16,W 2,
76,Fri Apr 2 2010,8:00p EST,,Box Score,,Atlanta Hawks,W,,93,88,60,16,W 3,
77,Sun Apr 4 2010,1:00p EST,,Box Score,@,Boston Celtics,L,,113,117,60,17,L 1,
78,Tue Apr 6 2010,7:00p EST,,Box Score,,Toronto Raptors,W,,113,101,61,17,W 1,
79,Thu Apr 8 2010,7:00p EST,,Box Score,@,Chicago Bulls,L,,108,109,61,18,L 1,
80,Fri Apr 9 2010,7:30p EST,,Box Score,,Indiana Pacers,L,,113,116,61,19,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Sun Apr 11 2010,1:00p EST,,Box Score,,Orlando Magic,L,,92,98,61,20,L 3,
82,Wed Apr 14 2010,8:00p EST,,Box Score,@,Atlanta Hawks,L,,83,99,61,21,L 4,
